Geneid,CZ_in vitro_1,CZ_in vitro_2,CZ_in vitro_3,CZ_0dpi_1,CZ_0dpi_2,CZ_0dpi_3,CZ_1dpi_1,CZ_1dpi_2,CZ_1dpi_3,CZ_3dpi_1,CZ_3dpi_2,CZ_3dpi_3,CZ_6dpi_1,CZ_6dpi_2,CZ_6dpi_3
KAM3417499.1,521,448,609,0,4,6,0,4,0,10,0,6,8,15,10
KAM3417500.1,1046,716,728,2,4,0,3,4,0,4,7,10,14,9,6
KAM3417501.1,358,361,282,0,0,0,0,2,1,1,6,0,0,10,3
KAM3417502.1,299,271,263,2,0,0,0,0,1,0,6,6,8,0,10
KAM3417503.1,491,398,508,4,0,0,2,0,0,4,2,5,14,10,5
KAM3417504.1,820,1203,977,12,0,6,6,12,2,4,8,10,10,6,18
KAM3417506.1,1218,1097,1089,2,4,33,4,5,4,4,11,13,2,2,5
KAM3417507.1,3117,2402,1131,47,50,51,6,21,3,4,3,23,38,32,33
KAM3417508.1,2731,3613,2129,8,0,24,10,6,4,4,2,13,10,6,7
KAM3417510.1,929,889,1052,4,10,6,2,6,7,8,4,6,8,4,8
KAM3417511.1,468,377,879,0,4,0,0,0,4,6,4,2,16,2,16
KAM3417512.1,1415,1183,755,6,8,6,2,2,0,2,4,5,6,12,8
KAM3417513.1,692,359,550,14,0,0,5,20,6,8,6,6,9,6,8
KAM3417514.1,496,569,566,4,20,12,6,2,10,4,4,4,4,2,6
KAM3417515.1,388,359,398,0,0,0,0,2,0,0,0,2,0,0,0
KAM3417517.1,578,599,592,7,4,6,3,4,2,2,8,1,7,4,8
KAM3417518.1,1815,1950,2492,3,12,0,18,15,16,18,22,19,22,24,12
KAM3417519.1,43,14,41,0,0,0,0,0,0,0,2,0,2,2,2
KAM3417520.1,581,338,570,6,2,0,3,2,0,2,8,10,6,17,31
KAM3417521.1,2488,2076,2274,2,16,6,2,14,6,4,15,12,22,32,30
KAM3417522.1,648,503,866,0,0,0,6,6,4,2,8,2,2,4,2
KAM3417523.1,585,474,453,0,4,6,0,9,0,2,4,0,8,12,4
KAM3417525.1,709,957,400,13,42,45,3,8,0,6,0,0,17,9,58
KAM3417527.1,15,10,12,0,0,0,0,0,1,0,0,0,2,0,0
KAM3417528.1,24,16,32,0,0,0,2,4,2,0,2,2,4,2,4
KAM3417529.1,402,154,160,0,4,0,4,2,2,0,4,2,32,12,14
KAM3417530.1,1029,994,1143,2,4,6,2,3,0,10,4,3,15,16,25
KAM3417531.1,735,554,761,4,4,24,10,2,4,11,8,12,12,8,15
KAM3417532.1,79,55,120,0,0,12,2,0,4,0,0,0,8,0,6
KAM3417533.1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417534.1,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417535.1,1013,1034,1158,2,8,0,0,8,0,13,3,6,2,4,2
KAM3417536.1,76,67,78,0,0,6,2,2,0,0,6,0,0,0,0
KAM3417537.1,146,118,212,0,0,0,1,2,0,0,2,2,1,1,2
KAM3417538.1,483,360,544,0,0,0,3,3,0,8,2,3,3,2,5
KAM3417539.1,130,111,97,1,0,0,1,0,0,2,1,1,1,1,2
KAM3417540.1,1374,1644,1395,3,0,18,6,7,4,8,4,4,5,13,12
KAM3417541.1,375,456,358,0,6,0,0,6,6,2,1,2,0,0,4
KAM3417542.1,635,592,803,2,8,0,0,6,2,12,16,4,10,8,18
KAM3417543.1,938,1039,1010,36,40,42,7,16,8,4,2,2,18,30,34
KAM3417544.1,8,7,16,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417545.1,4111,2678,3664,7,12,12,31,40,18,42,37,25,67,72,90
KAM3417546.1,1148,1347,1569,17,8,12,16,17,8,8,10,8,17,20,27
KAM3417547.1,468,347,417,0,0,0,0,4,2,0,6,10,2,1,4
KAM3417548.1,242,149,437,0,0,0,0,0,1,0,0,4,0,0,0
KAM3417549.1,12548,14002,14405,14,12,36,10,12,12,18,8,17,36,24,24
KAM3417550.1,8586,5562,6268,2,0,0,12,11,11,8,13,15,4,6,12
KAM3417551.1,2727,1643,2805,0,0,0,4,9,9,12,14,17,6,5,10
KAM3417552.1,461,339,384,0,4,0,2,8,4,0,2,4,6,10,11
KAM3417553.1,691,885,687,6,0,3,6,13,9,15,8,10,7,2,10
KAM3417554.1,1653,1664,1772,10,8,24,5,7,2,10,16,2,39,24,27
KAM3417555.1,131,80,171,0,12,0,2,4,2,2,0,2,1,0,2
KAM3417556.1,1167,799,1082,4,0,6,7,4,12,2,8,11,6,7,12
KAM3417557.1,23,9,29,0,0,0,2,0,0,0,0,0,2,0,0
KAM3417558.1,64,28,40,0,0,0,0,0,0,0,0,2,0,2,1
KAM3417559.1,1157,1405,1506,7,4,18,15,13,4,7,2,9,19,21,28
KAM3417560.1,11,26,18,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417561.1,2,8,28,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417562.1,143,99,114,1,0,0,2,0,0,0,2,1,0,0,4
KAM3417563.1,2239,1602,2281,8,0,0,0,10,5,19,16,4,6,3,16
KAM3417564.1,2919,2108,2570,24,4,24,6,11,17,19,20,9,41,54,51
KAM3417565.1,1113,763,959,2,8,0,9,8,8,8,12,35,16,12,12
KAM3417566.1,1697,1265,1330,14,16,0,10,6,7,24,5,14,10,8,14
KAM3417568.1,1296,1026,1422,19,16,21,10,4,12,8,5,13,27,13,12
KAM3417569.1,2409,2084,2670,16,24,12,3,12,10,18,10,12,22,6,34
KAM3417570.1,178,153,153,2,0,0,0,0,0,0,0,2,0,2,0
KAM3417571.1,319,175,341,2,0,0,0,1,2,2,2,4,3,3,7
KAM3417572.1,728,645,617,4,8,18,0,5,4,2,0,4,13,4,5
KAM3417573.1,5100,4015,3758,6,14,36,9,12,9,13,9,18,35,37,35
KAM3417574.1,1077,1176,1209,2,0,0,12,6,4,6,8,6,18,17,18
KAM3417575.1,2475,2851,2441,8,0,0,0,2,0,4,0,8,14,11,18
KAM3417576.1,2250,2393,2301,16,28,30,12,16,4,8,12,12,18,37,32
KAM3417577.1,450,512,559,6,0,0,1,1,4,4,4,8,0,2,0
KAM3417578.1,168,154,364,0,8,0,1,1,4,10,1,4,8,2,0
KAM3417579.1,2720,3114,2567,12,20,12,14,10,23,23,12,18,30,44,46
KAM3417580.1,530,801,679,4,0,6,0,4,8,4,8,0,16,18,24
KAM3417581.1,500,564,439,12,0,0,10,10,6,6,9,12,68,36,66
KAM3417582.1,104,107,313,20,0,6,4,8,6,12,21,55,35,13,53
KAM3417583.1,720,689,866,2,0,0,6,4,2,6,6,10,8,15,4
KAM3417584.1,29,18,19,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417585.1,7513,8580,10429,16,4,18,10,14,16,18,8,12,21,24,59
KAM3417586.1,1343,1529,1248,3,0,6,14,6,0,2,6,8,21,16,33
KAM3417587.1,1053,910,979,1,0,0,2,0,0,0,0,2,0,0,0
KAM3417588.1,2012,1759,965,5,0,0,1,0,0,0,0,2,0,0,2
KAM3417589.1,6250,4899,4208,5,28,15,12,26,6,10,4,23,25,22,47
KAM3417590.1,11,14,4,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417591.1,5774,3574,5808,10,4,6,26,48,48,38,47,49,46,51,76
KAM3417592.1,174,163,128,0,0,0,1,2,0,0,4,11,6,8,2
KAM3417593.1,1576,1771,1932,7,22,24,11,7,9,14,16,24,21,17,28
KAM3417594.1,1165,1468,1562,8,4,0,1,11,17,10,15,9,12,24,18
KAM3417595.1,431,348,560,4,0,18,2,8,8,10,8,6,4,6,21
KAM3417596.1,221,197,257,2,0,0,4,2,4,1,2,3,6,9,8
KAM3417597.1,367,302,582,2,8,0,3,4,5,3,4,6,1,10,10
KAM3417598.1,747,591,576,0,4,0,0,0,0,4,0,2,2,3,5
KAM3417599.1,1993,1032,1675,0,4,0,0,4,4,12,12,18,0,0,6
KAM3417600.1,250,217,297,0,4,0,0,4,2,0,0,2,0,5,0
KAM3417601.1,527,705,597,4,8,0,1,0,12,0,6,2,1,5,13
KAM3417602.1,5451,5749,5733,11,12,15,8,7,4,4,8,14,11,27,20
KAM3417603.1,6269,5797,5741,5,0,6,9,27,8,22,23,42,23,39,50
KAM3417604.1,3910,4930,4847,26,24,12,2,0,6,4,0,6,24,12,14
KAM3417605.1,326,348,372,0,0,0,0,0,0,3,0,2,7,2,2
KAM3417606.1,1240,1531,1732,14,4,0,2,8,0,2,4,9,6,0,4
KAM3417607.1,1104,1217,2056,4,0,12,2,4,0,11,13,9,5,3,5
KAM3417608.1,131,166,146,0,0,0,2,1,0,0,0,0,0,0,0
KAM3417609.1,24,40,25,0,0,0,0,1,0,0,0,0,0,1,0
KAM3417610.1,468,665,1056,4,4,24,2,1,2,6,4,4,2,4,2
KAM3417611.1,1142,1675,909,4,0,0,4,4,6,2,4,7,4,0,4
KAM3417612.1,53,41,38,1,0,0,2,0,0,0,0,0,2,0,2
KAM3417613.1,861,1026,1066,9,2,21,11,9,12,4,8,4,5,10,29
KAM3417614.1,117,77,141,0,0,0,0,0,1,0,0,0,0,0,0
KAM3417615.1,376,380,428,3,0,0,2,2,2,2,4,2,9,8,11
KAM3417616.1,2510,1750,2602,8,4,0,7,11,9,11,18,18,27,28,42
KAM3417617.1,273,228,665,0,0,0,4,2,4,7,8,2,16,14,7
KAM3417618.1,287,291,1467,10,0,0,0,7,4,8,7,20,18,27,30
KAM3417619.1,4789,4600,5143,11,28,18,10,19,12,2,19,10,20,15,22
KAM3417620.1,562,367,722,4,0,0,8,4,0,4,10,3,4,0,4
KAM3417621.1,368,312,425,2,8,3,8,8,5,9,3,4,14,7,21
KAM3417622.1,178,214,205,10,0,0,8,6,6,6,11,15,12,4,6
KAM3417623.1,429,425,529,0,12,6,2,2,6,2,8,6,6,8,10
KAM3417624.1,4577,5240,5300,8,0,24,0,13,6,4,7,7,14,25,18
KAM3417625.1,74,40,109,4,0,6,0,0,0,0,0,0,0,2,4
KAM3417626.1,2566,2998,2764,6,8,33,8,2,6,4,2,6,14,18,14
KAM3417627.1,752,694,1134,2,4,0,0,0,0,7,6,5,9,5,2
KAM3417628.1,9608,9477,7151,28,32,18,2,29,20,19,8,16,42,29,77
KAM3417629.1,2,15,7,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417630.1,47,29,24,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417631.1,384,324,537,0,0,6,2,5,14,4,4,0,6,2,4
KAM3417632.1,929,548,902,2,0,15,2,13,10,3,4,11,15,10,12
KAM3417633.1,5542,4831,4548,8,16,24,13,46,23,39,33,45,14,26,43
KAM3417634.1,475,592,672,6,4,12,0,4,8,5,4,2,11,18,6
KAM3417635.1,1010,993,1123,7,0,0,6,10,5,8,6,9,2,8,5
KAM3417636.1,672,733,791,6,4,0,4,0,8,4,4,0,18,11,12
KAM3417637.1,1217,845,1740,4,4,0,8,15,9,12,15,6,15,9,16
KAM3417638.1,12125,12627,12255,20,0,18,6,22,32,20,49,39,37,70,52
KAM3417639.1,200,215,320,4,0,0,2,4,4,0,6,2,3,12,8
KAM3417640.1,2189,1905,2199,12,0,0,8,9,6,8,4,19,12,14,40
KAM3417641.1,218,113,263,1,0,0,6,2,4,0,5,2,8,4,20
KAM3417642.1,94,50,58,0,0,0,2,2,2,2,2,2,0,0,2
KAM3417643.1,542,534,580,8,0,6,6,10,6,10,2,8,16,6,10
KAM3417644.1,4140,3305,3681,16,14,0,9,33,17,27,23,18,28,48,37
KAM3417645.1,211,164,204,0,0,0,2,0,0,0,0,2,7,8,5
KAM3417646.1,303,261,539,0,0,0,2,2,0,2,2,0,4,0,6
KAM3417647.1,1293,1172,1321,9,4,6,3,12,4,9,10,18,14,7,26
KAM3417648.1,164,162,220,0,8,0,7,2,4,2,0,5,13,11,5
KAM3417649.1,76,66,39,0,0,0,2,0,2,4,0,0,0,0,0
KAM3417650.1,30,28,36,2,0,0,2,2,0,0,0,2,0,0,0
KAM3417651.1,56,45,99,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417652.1,709,635,899,6,0,0,2,16,10,10,2,8,10,14,14
KAM3417653.1,2380,1767,2298,2,8,6,3,15,7,10,13,15,26,17,47
KAM3417654.1,2590,1437,2526,12,4,0,6,8,10,8,15,23,8,25,22
KAM3417655.1,1751,1313,1799,2,0,6,20,13,10,6,10,16,12,26,30
KAM3417656.1,364,301,332,4,10,3,0,4,0,2,4,2,6,18,16
KAM3417657.1,954,904,1059,0,12,6,6,9,4,5,6,6,18,30,26
KAM3417658.1,2025,2554,2130,18,8,24,8,3,6,5,6,11,4,20,16
KAM3417659.1,154,82,208,0,0,6,0,2,8,1,4,6,2,0,0
KAM3417660.1,1046,1301,1116,8,4,30,2,2,6,0,2,10,6,14,12
KAM3417661.1,981,857,3594,2,4,6,2,10,16,4,6,10,4,2,8
KAM3417662.1,66,65,75,0,0,0,0,0,0,1,0,0,1,0,0
KAM3417663.1,2367,1983,2441,8,4,24,8,12,18,18,16,2,11,15,17
KAM3417664.1,262,162,384,4,0,0,0,5,8,4,8,8,6,6,12
KAM3417665.1,11701,9970,9354,58,40,18,24,29,38,39,16,61,166,168,205
KAM3417666.1,2302,2079,2286,8,4,18,10,6,20,6,12,6,18,22,34
KAM3417667.1,791,845,1001,2,2,0,18,4,9,8,4,6,26,22,30
KAM3417668.1,69,52,123,0,0,0,0,0,0,0,1,0,0,0,2
KAM3417669.1,2481,2311,1851,5,0,30,4,4,1,24,11,33,10,18,18
KAM3417670.1,475,400,538,7,4,0,7,8,9,14,4,11,9,10,22
KAM3417671.1,1180,835,1514,10,8,0,2,2,6,4,10,11,8,4,8
KAM3417672.1,465,471,331,4,0,0,2,0,0,0,6,4,2,2,10
KAM3417673.1,1460,1863,1364,0,8,0,0,2,8,0,3,0,0,0,4
KAM3417674.1,144,160,114,0,0,0,2,0,2,1,1,1,2,2,0
KAM3417675.1,230,151,294,0,0,0,1,2,0,0,0,4,2,0,2
KAM3417676.1,12091,4746,10270,10,0,0,4,2,2,2,4,0,30,30,53
KAM3417677.1,993,766,1190,2,0,0,3,0,2,0,0,0,0,2,0
KAM3417678.1,208,166,348,2,0,0,5,0,0,2,0,6,0,2,2
KAM3417679.1,641,489,758,0,4,0,0,2,0,2,2,0,2,0,2
KAM3417680.1,879,928,958,0,0,0,6,2,4,2,4,4,2,0,5
KAM3417682.1,14517,12845,13344,19,8,33,28,6,18,16,7,12,107,130,168
KAM3417683.1,1054,687,1212,2,0,0,0,10,12,8,10,6,16,19,20
KAM3417684.1,587,417,777,2,0,0,4,6,4,4,5,7,15,11,18
KAM3417685.1,9970,10349,8780,20,22,18,23,24,18,19,23,77,38,63,71
KAM3417686.1,270,226,316,0,0,0,2,2,4,0,2,1,4,2,0
KAM3417687.1,1452,1054,1192,0,0,12,6,14,0,2,6,10,6,6,8
KAM3417688.1,35756,25228,37198,53,68,72,128,184,210,106,92,109,606,761,793
KAM3417689.1,72,56,64,0,0,0,2,0,0,0,2,2,0,0,0
KAM3417690.1,17406,14782,17958,17,22,42,8,10,20,16,21,40,48,38,55
KAM3417691.1,630,697,1376,5,12,9,0,4,0,6,7,9,5,4,3
KAM3417692.1,330,418,514,2,0,6,0,1,4,8,5,8,0,0,2
KAM3417693.1,2378,2883,1730,4,8,9,2,2,6,5,0,4,14,9,7
KAM3417694.1,1316,1487,1928,4,0,12,6,6,3,0,0,4,3,1,8
KAM3417695.1,137,48,102,0,0,0,0,0,0,0,0,0,2,2,2
KAM3417696.1,4554,5122,4336,11,24,25,24,13,17,16,23,28,30,25,40
KAM3417697.1,633,454,662,2,0,6,4,6,2,10,2,2,16,4,4
KAM3417698.1,181,202,224,0,4,6,2,0,6,2,0,5,3,9,0
KAM3417699.1,55,52,106,0,0,0,2,0,0,0,2,0,4,5,7
KAM3417700.1,37,26,117,0,0,0,0,0,0,0,0,2,2,2,0
KAM3417702.1,26,20,74,0,0,0,0,0,2,2,0,0,11,4,12
KAM3417703.1,47,59,108,1,0,0,0,0,0,0,0,0,0,1,2
KAM3417704.1,708,752,565,10,12,0,3,12,5,0,1,7,4,7,14
KAM3417705.1,48,36,81,0,0,0,0,0,0,0,4,2,0,0,0
KAM3417706.1,2315,2279,3302,8,4,12,19,37,30,38,39,50,14,23,26
KAM3417707.1,417,375,617,0,0,0,0,1,0,0,2,0,0,0,2
KAM3417708.1,3825,3658,3120,0,4,0,0,0,2,2,6,3,7,2,6
KAM3417709.1,1649,1525,2654,0,0,0,0,0,0,0,3,5,1,0,1
KAM3417710.1,1145,900,773,2,0,0,0,0,0,2,3,6,2,1,0
KAM3417711.1,1885,1742,1866,10,8,0,23,17,23,14,15,16,26,25,42
KAM3417712.1,5108,4030,4970,20,24,24,18,40,18,30,26,27,32,41,63
KAM3417713.1,73,35,98,5,8,0,2,5,2,2,0,2,28,36,50
KAM3417714.1,205,79,140,0,0,0,0,0,0,0,2,2,0,4,26
KAM3417715.1,135,43,201,0,0,0,0,2,4,2,4,3,0,2,0
KAM3417716.1,25,18,79,0,0,0,0,0,0,2,0,0,10,2,6
KAM3417717.1,4416,2302,2746,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417718.1,157,163,152,4,0,6,0,0,0,2,0,4,22,19,27
KAM3417719.1,20,18,38,0,0,0,0,0,0,0,0,0,2,2,4
KAM3417720.1,1651,1112,1137,2,4,24,0,8,4,11,16,17,8,11,28
KAM3417721.1,472,522,599,4,0,6,0,2,8,4,4,4,4,8,10
KAM3417723.1,478,395,537,4,0,6,0,0,2,0,4,4,4,6,2
KAM3417724.1,4164,6401,3595,6,0,6,14,5,2,2,17,6,63,79,61
KAM3417725.1,101,130,114,0,0,0,2,5,3,2,2,3,1,2,0
KAM3417726.1,77,63,114,0,0,0,0,0,0,0,0,4,0,2,0
KAM3417727.1,810,893,932,8,8,6,10,0,6,2,2,6,0,7,12
KAM3417728.1,28,25,58,0,0,6,0,2,3,2,3,0,0,0,0
KAM3417729.1,42,16,92,0,0,0,0,0,0,0,6,0,2,2,0
KAM3417730.1,183,104,190,0,0,0,0,0,2,0,0,8,2,4,2
KAM3417731.1,1219,1036,1325,3,2,0,10,12,11,10,4,15,24,12,36
KAM3417732.1,857,483,818,10,4,0,4,6,2,4,4,2,6,0,2
KAM3417733.1,300,203,227,4,0,0,2,2,2,2,2,3,0,6,10
KAM3417734.1,115,134,155,0,0,12,0,0,0,2,2,4,2,0,3
KAM3417735.1,45,55,103,2,0,0,0,0,2,2,0,5,0,0,0
KAM3417736.1,656,494,643,2,0,3,0,0,4,8,0,4,6,2,12
KAM3417737.1,167,135,73,0,0,0,1,0,0,2,2,6,1,0,0
KAM3417738.1,192,211,167,0,0,6,2,0,10,2,2,0,4,0,2
KAM3417740.1,15614,11591,15333,46,62,12,57,53,58,61,42,73,163,167,224
KAM3417741.1,74,66,38,0,0,0,1,0,0,0,0,0,0,0,0
KAM3417742.1,154,117,109,0,4,0,1,14,0,0,2,6,8,12,16
KAM3417743.1,1151,693,974,6,4,6,6,8,8,6,2,8,14,23,16
KAM3417744.1,818,898,614,6,0,0,0,2,3,10,8,7,6,4,13
KAM3417745.1,498,450,849,4,0,0,0,4,3,0,6,6,4,2,5
KAM3417746.1,44,22,34,0,0,0,0,0,0,0,0,0,0,0,2
KAM3417747.1,11,12,18,0,0,0,0,1,0,0,0,0,0,0,0
KAM3417748.1,726,640,828,2,0,0,10,18,11,17,13,20,12,17,13
KAM3417749.1,1162,1324,1502,0,0,0,7,6,2,14,8,14,20,6,14
KAM3417750.1,68,52,88,0,4,0,0,0,0,0,6,0,0,1,4
KAM3417751.1,91,42,85,0,0,3,0,0,0,0,0,0,0,0,0
KAM3417752.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417753.1,228,228,425,0,4,0,0,0,0,0,2,3,0,2,0
KAM3417754.1,166,183,250,0,4,0,2,0,2,0,0,3,0,2,0
KAM3417755.1,159,111,516,0,0,0,2,0,0,0,2,0,2,0,0
KAM3417757.1,8436,4539,7169,10,16,12,12,24,12,24,29,40,28,18,53
KAM3417758.1,50,32,48,0,0,0,0,0,0,0,0,0,6,0,0
KAM3417760.1,2081,1289,2321,0,0,0,2,5,6,12,12,24,6,8,8
KAM3417761.1,3829,2651,3613,12,12,24,26,20,24,15,16,6,40,56,65
KAM3417762.1,553,529,601,2,4,0,1,17,0,2,4,6,7,6,12
KAM3417763.1,7132,7749,4176,30,4,12,4,8,0,8,6,16,108,88,134
KAM3417764.1,199,161,290,5,0,0,0,4,0,2,0,2,8,3,2
KAM3417765.1,1153,1018,1225,0,0,6,2,4,2,0,4,0,9,0,6
KAM3417766.1,487,407,688,0,0,0,0,0,0,0,0,2,0,0,0
KAM3417767.1,17430,18017,11206,42,24,24,18,30,14,20,13,36,43,18,33
KAM3417768.1,8200,5893,7191,12,12,9,8,20,21,34,31,38,61,68,73
KAM3417769.1,2420,2740,2285,21,4,6,10,12,13,8,8,9,15,6,12
KAM3417770.1,700,510,804,2,4,0,12,2,12,3,8,12,8,16,10
KAM3417771.1,4176,3507,4370,16,16,42,13,30,24,23,6,27,53,107,97
KAM3417772.1,738,631,808,4,8,0,0,5,2,1,4,3,10,6,19
KAM3417773.1,230,227,252,0,0,0,2,1,0,1,1,3,0,2,1
KAM3417774.1,217,130,262,0,0,0,0,2,2,2,2,2,13,16,12
KAM3417775.1,526,436,685,2,0,0,1,1,6,5,3,10,4,5,3
KAM3417776.1,174,159,160,0,0,12,2,7,0,1,0,0,1,6,7
KAM3417777.1,319,343,340,6,4,0,2,4,0,2,0,6,2,0,6
KAM3417778.1,491,196,302,0,0,0,0,10,6,4,4,12,0,4,10
KAM3417779.1,1404,1256,1180,20,8,12,8,11,9,6,7,11,16,22,40
KAM3417780.1,112,30,227,0,0,0,0,0,0,0,0,0,0,0,2
KAM3417781.1,20,18,11,0,0,0,0,2,0,0,0,0,0,0,4
KAM3417783.1,158,170,262,4,4,0,0,14,3,4,4,8,4,4,0
KAM3417784.1,4029,5005,3701,6,20,12,7,0,4,9,11,5,3,8,5
KAM3417785.1,1805,2018,1844,6,20,21,2,6,3,2,7,5,9,8,13
KAM3417786.1,1137,957,1026,8,14,0,0,3,0,2,0,2,4,11,12
KAM3417787.1,624,721,809,2,6,0,8,3,2,5,10,10,11,16,21
KAM3417788.1,58,53,60,0,0,0,0,1,0,1,2,2,0,0,1
KAM3417789.1,12310,10244,14618,16,6,24,61,73,60,45,14,31,14,15,18
KAM3417790.1,2044,1485,2098,4,2,0,17,8,20,6,15,6,6,0,2
KAM3417791.1,15526,16414,5599,6,0,0,4,8,5,11,12,12,4,2,2
KAM3417792.1,5135,4752,4216,0,0,0,4,0,1,5,3,2,2,0,4
KAM3417793.1,390,289,437,0,0,0,2,6,4,8,4,4,2,2,2
KAM3417794.1,2528,3120,2269,14,0,21,4,4,5,6,10,9,4,10,18
KAM3417795.1,878,844,1150,1,0,12,8,10,6,16,10,16,17,10,8
KAM3417796.1,2184,2533,2002,6,4,0,0,2,6,10,6,7,21,16,27
KAM3417798.1,2911,2180,1931,6,0,18,4,4,12,10,12,16,10,12,32
KAM3417799.1,14,6,18,4,0,6,0,2,0,0,0,0,0,0,2
KAM3417800.1,20,12,16,0,0,0,0,0,0,2,0,0,0,0,0
KAM3417801.1,508,598,707,8,0,0,2,0,2,4,8,0,10,20,17
KAM3417802.1,1667,1800,1953,7,12,30,10,19,15,4,15,7,27,34,30
KAM3417803.1,27,49,36,0,0,0,0,0,0,0,0,0,2,0,2
KAM3417804.1,40,35,796,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417805.1,1431,1235,1382,7,8,18,2,5,0,6,6,2,8,2,23
KAM3417807.1,661,519,468,8,0,0,4,2,7,18,9,6,21,22,11
KAM3417808.1,652,1132,787,2,0,18,0,2,2,2,2,0,19,10,16
KAM3417809.1,624,176,549,0,0,0,0,2,0,4,4,2,2,2,8
KAM3417810.1,2496,1931,2475,16,8,12,10,8,28,16,10,21,16,15,24
KAM3417811.1,13229,13405,14215,37,30,45,19,26,29,21,20,39,53,82,77
KAM3417812.1,87,85,129,2,0,0,0,2,0,0,0,1,0,0,0
KAM3417813.1,3871,4101,2551,10,20,12,11,12,0,21,16,18,6,13,29
KAM3417814.1,2813,2737,2298,11,4,6,13,6,8,14,16,11,19,22,23
KAM3417815.1,1455,1643,2111,4,10,15,4,11,12,7,4,11,4,11,13
KAM3417816.1,10,16,15,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417818.1,14380,11238,14996,44,36,30,48,70,67,48,47,47,204,184,200
KAM3417819.1,1617,1279,1618,10,2,6,4,5,4,6,6,9,28,35,56
KAM3417820.1,16092,14176,13395,94,70,114,24,39,30,44,43,68,156,129,219
KAM3417821.1,213,158,289,0,0,21,2,4,0,4,1,0,3,6,7
KAM3417822.1,306,180,561,0,0,6,6,8,0,4,6,6,6,6,16
KAM3417823.1,652,185,477,0,0,0,0,2,0,0,0,4,0,2,2
KAM3417824.1,671,449,767,2,4,6,6,6,7,6,3,10,18,7,23
KAM3417825.1,8,2,3,0,0,0,0,0,0,2,0,0,0,0,0
KAM3417826.1,13,4,13,0,0,0,0,0,0,0,0,0,0,0,0
KAM3417827.1,186,148,223,0,4,0,2,4,1,4,6,2,0,3,0
KAM3417828.1,173,115,135,0,0,0,0,2,4,4,1,0,0,0,0
KAM3417829.1,1552,1916,1581,4,4,0,6,2,14,6,2,6,20,15,18
KAM3417834.1,8602,5265,6926,8,0,18,16,34,40,33,34,51,51,77,86
KAM3417835.1,34,16,76,0,0,0,0,0,0,2,0,2,0,0,0
KAM3417836.1,560,527,1031,0,0,0,2,2,0,2,2,6,2,0,0
KAM3417837.1,47907,41656,48707,21,14,60,29,65,22,16,48,32,94,69,68
KAM3417838.1,439,341,439,0,4,6,4,4,4,2,0,4,8,6,12
KAM3417839.1,402,446,390,1,0,0,1,0,4,0,2,2,2,7,8
KAM3417840.1,457,265,355,2,8,0,0,4,0,0,0,4,4,0,4
KAM3417841.1,91,88,117,0,0,6,1,0,0,1,3,0,0,2,0
KAM3417842.1,620,616,462,12,8,0,1,0,4,3,3,5,4,6,16
KAM3417843.1,1466,1158,1302,8,4,6,8,2,6,8,14,11,22,22,44
KAM3417844.1,888,914,1041,0,8,0,8,10,4,4,2,8,4,4,3
KAM3417845.1,398,226,400,2,0,6,4,8,4,0,4,1,2,0,4
KAM3417846.1,24,26,20,0,0,0,0,0,0,0,0,0,0,0,2
KAM3417847.1,752,803,1033,0,0,0,0,0,0,0,2,0,2,4,6
KAM3417848.1,1066,1277,1179,17,0,6,2,4,14,2,3,4,3,12,5
KAM3417849.1,3198,3418,3128,30,20,60,8,10,23,10,10,8,19,16,9
KAM3417850.1,330,380,339,2,0,0,1,2,4,1,1,8,10,10,2
KAM3417851.1,4367,3119,3662,6,6,12,14,18,16,16,7,10,51,74,50
KAM3417852.1,44306,37201,34424,25,20,36,12,19,18,22,21,53,36,33,58
KAM3417853.1,668,594,627,4,8,12,9,2,2,4,8,5,4,4,6
KAM3417854.1,264,261,445,2,0,0,2,0,4,2,0,6,6,2,12
KAM3417856.1,52841,49188,74183,46,70,45,44,37,17,48,34,61,152,157,236
KAM3417857.1,9042,6747,11322,6,4,0,3,10,0,12,17,28,18,27,17
KAM3417858.1,114,108,95,0,0,0,0,2,6,6,8,12,4,5,2
KAM3417859.1,226,228,249,4,8,0,0,2,0,2,0,8,2,4,12
KAM3417860.1,241,207,287,3,0,0,0,2,5,4,2,8,2,3,5
KAM3417861.1,426,198,219,2,0,0,10,4,2,6,0,5,18,20,32
KAM3417862.1,3632,2839,3588,19,40,66,12,13,17,14,20,16,46,52,53
KAM3417863.1,483,579,497,2,0,12,6,6,2,7,10,6,6,11,12
