Geneid,CZ_in vitro_1,CZ_in vitro_2,CZ_in vitro_3,CZ_0dpi_1,CZ_0dpi_2,CZ_0dpi_3,CZ_1dpi_1,CZ_1dpi_2,CZ_1dpi_3,CZ_3dpi_1,CZ_3dpi_2,CZ_3dpi_3,CZ_6dpi_1,CZ_6dpi_2,CZ_6dpi_3
KAM3422710.1,8.036779,4.703043,10.390961,0,0,0,13.918897,48.336779,0,50.154203,8.318811,30.588064,4.747193,4.528906,10.430889
KAM3422711.1,10.753005,9.433327,14.60137,0,0,0,76.478639,53.118161,75.393961,20.041949,36.566769,67.227553,31.300655,29.861378,22.925385
KAM3422712.1,57.4898,42.046289,55.643694,46.709834,100.038095,0,77.315124,62.648997,21.171829,16.884299,30.805598,106.978567,30.764034,41.927759,41.845792
KAM3422713.1,7.387602,5.212387,9.347063,14.947147,0,0,65.975573,11.455817,121.949732,64.835706,88.720123,64.438854,39.377963,26.833766,20.601005
KAM3422714.1,4.423083,5.055977,10.064589,49.007039,0,0,27.039169,46.950068,44.426132,97.430706,242.404709,79.2281,87.609052,43.98978,121.579705
KAM3422715.1,30.591774,37.79574,26.118768,18.880607,121.309352,94.614317,62.503174,50.646768,51.347256,27.299245,37.355841,55.960058,28.423191,20.33717,36.431252
KAM3422716.1,45.000135,53.63889,50.494833,0,0,0,0,0,54.199881,21.611902,19.715583,16.109714,33.75254,10.733506,57.682815
KAM3422717.1,0.047235,0.106094,0.608665,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422718.1,0.212559,0.119355,0.836914,0,0,0,0,0,0,0,0,0,0,0,9.088679
KAM3422719.1,0.518862,0.166486,2.22865,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422720.1,11.93621,7.260921,13.885412,0,0,0,63.847328,22.172548,104.902996,125.488464,114.477579,62.360182,43.551664,20.774528,39.872914
KAM3422721.1,11.047647,7.329255,9.534457,0,0,0,84.045315,29.186794,0,110.124342,50.230785,102.609641,14.332289,6.836628,52.486638
KAM3422722.1,0.285511,0.160319,0,0,0,0,0,0,0,48.026449,21.906203,0,0,0,0
KAM3422723.1,3.190298,3.473137,5.243565,0,0,0,0,46.4425,0,0,0,0,0,0,16.703518
KAM3422724.1,23.411183,31.683757,21.619105,46.228289,132.009032,231.658765,110.526088,159.436623,13.969042,250.653504,193.090761,319.703079,86.991082,91.290131,74.333525
KAM3422725.1,5.194408,3.635369,5.739519,0,0,0,0,0,0,0,0,18.878571,0,25.156656,0
KAM3422726.1,32.528638,29.166999,40.042222,132.666984,56.826373,132.963906,131.755951,122.014615,168.372411,19.182162,69.996153,114.388499,39.943834,19.053562,73.139664
KAM3422727.1,108.480104,75.505707,84.683726,25.405915,27.205827,0,28.034946,29.207465,23.031111,36.734111,67.021812,75.300361,14.342439,0,17.507937
KAM3422728.1,221.263893,224.257314,277.390131,329.783833,235.431838,374.897552,171.846486,189.565096,286.500903,351.000249,244.68267,345.560761,403.375604,325.623227,285.341813
KAM3422729.1,2.076725,0.559736,5.441254,0,0,0,85.31324,0,0,0,0,0,0,27.759068,21.311385
KAM3422730.1,8.137069,5.135949,6.651837,28.470756,0,0,0,0,25.809467,10.291382,9.388373,23.013877,10.715092,0,3.924001
KAM3422731.1,4.294815,5.086311,5.198806,29.070626,62.260338,72.839223,0,0,0,21.016436,0,23.498772,10.940856,26.094424,16.026714
KAM3422732.1,7.252906,5.601947,6.055794,0,0,0,0,0,0,0,0,0,15.554166,9.892633,18.987102
KAM3422733.1,14.227656,6.960179,11.365828,20.063284,21.484691,25.135235,55.348635,46.130805,90.939398,50.766213,39.695805,43.247553,9.43863,28.814782,19.356649
KAM3422734.1,11.07626,16.290114,16.239004,47.873424,0,0,88.045693,73.382455,28.932321,69.219615,63.145995,60.196439,12.01158,68.755557,17.595165
KAM3422735.1,36.470812,33.02217,40.605321,95.118207,0,0,74.972242,52.071894,73.908929,117.883102,179.232573,219.677913,66.482276,34.152066,149.825495
KAM3422736.1,4.237519,4.041789,2.368659,54.025832,0,0,29.808241,0,0,39.057654,35.630572,14.55697,20.332855,0,0
KAM3422737.1,6.276512,4.453773,6.511057,0,0,76.431633,33.661006,23.379218,27.653001,60.645644,70.412796,16.438483,22.960911,27.381394,25.225721
KAM3422738.1,177.101978,193.045099,175.834688,135.42717,64.454074,150.811411,49.813771,34.598104,0,32.635423,19.847902,89.198079,101.937201,97.24989,99.548483
KAM3422739.1,164.534754,165.549134,137.40023,17.246708,110.811428,0,19.031415,66.09125,46.903743,12.468405,90.994998,46.470328,55.172421,86.693705,54.671899
KAM3422740.1,250.241603,254.75691,224.355505,403.496835,293.490369,343.358407,33.603857,116.697623,82.818154,115.58148,281.173,172.311028,171.914465,144.875001,182.575974
KAM3422741.1,16.020835,13.636931,14.301149,36.456456,0,0,40.229008,55.882032,0,52.711956,144.260363,68.760973,34.301362,19.634463,35.172448
KAM3422742.1,95.739355,80.769652,107.255366,151.637722,92.788957,108.555073,47.808386,99.615797,124.371708,83.524259,109.531017,81.715939,16.305575,18.148441,29.85653
KAM3422743.1,46.317595,35.829383,41.91092,0,0,0,0,57.76042,0,0,49.70315,182.757255,127.635655,27.05926,41.548246
KAM3422744.1,66.696257,49.864074,79.227871,0,0,0,0,0,39.852854,63.564418,0,23.690755,49.636088,31.569136,0
KAM3422745.1,30.649456,26.467201,52.484507,0,0,0,0,41.406566,0,0,0,29.11394,0,0,29.784586
KAM3422746.1,46.711672,46.927802,51.933601,56.941512,121.951201,285.344764,31.416939,43.641206,51.618934,41.165528,56.330237,46.027753,75.005644,107.335064,86.328023
KAM3422747.1,4.282668,3.271636,3.823422,0,0,29.032171,76.715782,8.880478,42.015412,33.506825,15.283398,0,26.16476,0,0
KAM3422749.1,3.102117,3.10408,3.15865,23.600758,50.545564,0,0,6.029377,7.131563,5.687343,5.188311,4.239398,8.882247,8.473821,6.505581
KAM3422750.1,48.271352,42.311806,60.097718,63.755603,273.089775,106.497157,93.804132,65.151564,67.428762,76.819557,28.031635,103.071627,19.99558,49.597956,58.581058
KAM3422751.1,15.022947,21.724009,12.280654,13.405513,0,0,29.585459,10.274275,0,9.691436,17.682137,0,10.090445,14.439695,12.933367
KAM3422752.1,34.708024,37.289597,27.911353,57.122854,0,0,0,10.945048,0,30.972471,56.509633,76.957231,64.495299,76.912068,39.364979
KAM3422753.1,9.428958,12.30466,8.766965,20.83226,33.46222,13.049303,8.620502,11.974721,18.884976,7.530279,10.304312,14.032852,19.600778,13.089642,8.613661
KAM3422754.1,10.24575,10.844016,11.925158,18.606407,89.660699,46.620125,51.329543,71.301763,42.167957,13.451391,18.406665,17.546887,21.007805,13.361211,25.644405
KAM3422755.1,4.670052,4.146581,5.567373,0,0,0,0,27.530667,0,17.312605,7.896762,6.452489,4.506347,2.149567,6.601123
KAM3422756.1,141.064768,148.308661,110.936647,73.510558,78.718501,0,243.352522,112.680164,366.515589,212.576086,169.683296,257.491324,82.998049,118.772406,70.921494
KAM3422757.1,757.642596,718.658357,930.001926,940.935148,787.185006,884.100991,1103.198098,1352.161963,1625.996431,1084.13804,843.568387,728.898517,796.781269,644.010381,648.425091
KAM3422758.1,76.641243,94.559866,54.044554,297.819092,168.485212,309.749251,49.605694,43.06698,30.563843,48.748651,29.647493,72.6754,76.133549,56.492139,58.860016
KAM3422759.1,5.137732,4.779318,9.684317,0,175.810656,0,22.646078,15.72881,55.812234,14.836546,40.604176,33.1779,7.723693,0,0
KAM3422760.1,173.579696,114.36561,180.908156,0,0,61.395902,337.989613,441.330641,266.556792,345.43614,226.244395,270.696007,299.715177,153.964231,243.159409
KAM3422761.1,5.003309,4.485862,9.794561,0,0,0,42.292034,44.060833,95.544662,27.707567,88.46736,30.980218,7.212081,6.880453,10.564618
KAM3422762.1,5.722531,3.710843,5.272763,0,0,0,0,79.005632,31.149357,49.682534,5.665397,32.404596,12.932008,6.168682,9.471727
KAM3422763.1,4.961823,3.311076,4.355133,0,57.335266,0,0,30.776821,0,0,8.827873,0,5.037693,7.209071,0
KAM3422764.1,11.574813,14.081073,14.822822,43.220666,161.989396,27.073374,107.309666,24.84394,29.385478,39.057654,21.378343,23.291152,32.532569,50.434548,40.209191
KAM3422765.1,5.362049,4.821816,6.336801,27.370157,19.539485,0,20.134966,20.97708,33.082328,6.595697,0,19.665978,13.734502,6.551479,11.316931
KAM3422766.1,0.997733,0.678191,1.155966,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422767.1,0.487899,0,0.654893,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422769.1,645.579098,245.065681,285.706429,100.161294,198.013548,115.829382,204.048163,330.683367,244.458226,323.064516,589.434956,361.222959,173.982164,307.066806,324.943695
KAM3422771.1,9.331066,6.301164,7.891455,14.190329,0,0,0,21.751551,25.727792,10.258814,0,15.294032,5.340592,10.190038,3.911583
KAM3422772.1,24.446897,23.990665,27.291693,0,50.813,0,52.361566,63.643426,53.769723,34.304607,62.589152,51.141948,4.464622,0,6.540002
KAM3422773.1,8.259431,4.986896,6.961779,0,0,51.776268,0,0,0,0,0,0,0,0,0
KAM3422774.1,38.974891,41.306705,58.508524,72.912912,0,0,120.687023,111.764065,33.048708,197.669836,96.173576,108.052957,157.786264,117.806777,65.320261
KAM3422775.1,207.020068,165.275934,148.193208,20.475544,65.778473,102.60685,45.188748,15.692899,41.763607,37.006682,47.263384,85.513891,25.044693,25.731008,56.441111
KAM3422776.1,15.555262,21.024755,26.607348,0,0,0,0,98.192714,0,92.622438,0,0,0,0,0
KAM3422777.1,37.042298,27.967421,62.083811,0,0,0,0,0,105.584184,0,38.40698,0,65.751701,0,0
KAM3422778.1,447.287534,497.239869,454.47884,402.657835,391.986003,664.95521,252.457548,322.633203,190.805704,224.940206,295.733745,147.946349,513.176372,561.8662,449.017834
KAM3422779.1,5.278012,2.854935,9.307372,0,0,0,0,17.270075,20.427091,97.742271,89.165953,97.144002,101.766452,72.815244,80.74766
KAM3422780.1,48.979174,75.284955,59.195809,128.731409,30.633675,35.838756,47.350889,43.850016,64.832394,51.703115,84.89964,73.225971,169.570176,156.637294,149.825495
KAM3422781.1,5.415583,5.494671,5.334074,0,0,0,0,26.641434,0,0,0,0,13.08238,6.240411,19.163726
KAM3422782.1,5.87594,4.19241,7.77133,0,26.863376,0,13.841029,38.453091,22.741209,81.611379,86.858862,54.074563,18.88254,13.510707,3.457511
KAM3422783.1,17.328212,24.025738,19.281873,0,0,55.278967,24.34523,16.908954,39.999912,47.84923,36.375614,17.833631,35.288633,5.941055,1.520369
KAM3422784.1,3.692056,3.469958,6.185887,0,0,0,0,0,0,17.618398,0,19.699378,27.515658,8.750141,13.435438
KAM3422785.1,0.523696,0.705754,0.787295,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422786.1,5.241624,8.03054,5.385934,10.51382,45.034734,0,29.004501,0,19.062092,30.403614,3.466984,16.997353,7.913843,0,8.694445
KAM3422787.1,5.410821,3.849282,6.238474,10.031642,0,0,0,15.376935,0,0,6.615967,5.405944,7.550904,0,2.765236
KAM3422788.1,11.590158,15.172894,15.611401,78.394127,33.579221,78.569581,17.301287,54.074659,14.213256,22.669827,20.680681,21.122876,32.454365,39.40623,36.736059
KAM3422789.1,363.072919,418.138713,481.337672,163.059784,58.203982,340.468185,314.883414,124.972545,221.726786,334.002123,501.851204,256.290898,301.72725,380.551589,355.835549
KAM3422790.1,7.796403,10.788772,19.126831,27.176631,29.101991,0,0,62.486273,0,19.647184,35.846515,14.645194,10.228042,0,22.473824
KAM3422791.1,79.259519,69.082737,104.420307,189.470876,67.631388,39.561444,34.846253,0,171.760186,148.391581,104.1316,110.61247,0,39.683738,43.523251
KAM3422792.1,187.538202,241.470259,220.823279,420.388506,300.114284,351.107815,257.71708,331.1447,142.909843,363.012418,412.024879,380.717841,217.545667,129.976054,164.164263
KAM3422793.1,11.565041,13.091102,14.56908,76.944321,36.620237,42.842517,9.434067,19.657264,15.500443,12.361431,8.45759,27.642979,6.435184,19.952657,23.566451
KAM3422794.1,11.34907,15.521841,19.273156,54.353261,0,136.187274,0,69.429192,32.848413,6.549061,0,0,54.549559,32.525777,29.965099
KAM3422795.1,562.320856,630.734778,682.869268,832.932613,720.8852,1057.790467,295.882816,266.719395,258.587219,230.966893,319.813846,344.329756,577.572088,518.239906,636.901315
KAM3422796.1,11.666368,18.339964,15.261681,20.428902,0,51.186561,11.271453,7.828576,4.62983,22.15343,20.209595,5.504458,23.065517,22.004911,11.262509
KAM3422797.1,41.506124,54.292633,57.273396,102.105747,36.446516,85.278559,0,65.213377,46.280733,36.908372,22.446584,68.779612,41.630267,33.605855,42.218379
KAM3422798.1,1.168958,2.306235,4.715656,0,0,0,32.447003,0,26.655679,0,0,0,0,0,0
KAM3422799.1,22.431991,25.137137,26.716566,217.853153,184.685713,181.950609,80.132274,41.741842,61.715452,36.092751,35.919078,19.566454,47.827486,26.073295,37.532196
KAM3422800.1,3.900287,5.346368,8.376387,0,0,133.755358,0,0,24.196375,96.481706,105.619195,0,20.090798,0,14.715004
KAM3422801.1,4.754884,3.567809,8.811021,58.744245,83.874734,0,32.41158,30.01524,17.751053,28.312536,12.914137,63.313285,22.108651,14.061362,29.687038
KAM3422802.1,2.30571,2.724101,2.590403,12.404271,26.566133,0,27.375756,38.027607,11.244789,17.935188,0,6.684528,18.673604,4.453737,10.257762
KAM3422803.1,4.945913,4.022175,7.295,0,0,0,0,0,0,0,17.447419,0,19.913003,9.498678,0
KAM3422804.1,1.863451,2.248756,2.044887,26.623417,48.873573,0,0,8.744898,0,16.497635,27.591783,14.347073,4.294216,9.559102,2.096794
KAM3422805.1,94.436838,79.080667,74.775928,111.870538,39.932046,93.434096,133.734269,78.595,67.608999,114.574533,61.483107,140.666938,14.03432,53.555957,25.69772
KAM3422806.1,2.725334,3.716497,3.031028,0,0,0,0,34.714596,0,0,0,0,0,0,0
KAM3422807.1,2.202943,1.935428,5.728833,0,0,0,0,21.37944,63.219146,10.083314,36.794245,30.064784,26.246143,30.047141,9.611667
KAM3422808.1,624.28123,673.526806,682.745049,1456.388671,656.660313,1344.412832,422.920337,499.35611,486.409189,831.227004,404.422215,206.53479,1139.508825,1403.61237,1236.06033
KAM3422809.1,13.967846,17.260283,15.409343,12.48196,26.732518,31.274739,48.207621,47.83222,22.63043,18.047517,8.231976,23.542379,14.092919,22.408155,15.48301
KAM3422810.1,49.30892,39.777175,60.481928,56.286327,40.182666,0,693.571657,877.160855,773.879054,542.558212,197.98075,313.431666,254.203229,286.301686,289.62083
KAM3422811.1,1486.421925,1743.73226,1475.857424,732.495125,954.909084,1069.282892,274.117258,239.205262,196.320592,446.666443,449.481686,429.058423,184.584202,201.253244,203.669032
KAM3422812.1,94.187207,93.468615,92.686126,0,0,146.868629,145.534351,67.387157,119.558561,116.534766,0,142.144532,99.272176,47.353705,105.024734
KAM3422813.1,8.487185,13.862662,11.03964,65.461957,46.733124,0,12.039338,8.36191,9.890489,15.775111,14.390936,0,22.583816,15.669352,36.089353
KAM3422814.1,33.630919,23.707771,29.374084,0,0,0,195.322419,158.271151,133.716812,234.602885,155.649339,31.795487,111.028092,201.253244,154.507541
KAM3422815.1,29.860184,31.716168,37.6879,17.72389,75.918238,44.408894,107.568868,129.047737,72.302213,83.286975,58.445404,52.531675,53.363699,19.091217,41.527719
KAM3422816.1,17.983114,12.544744,14.894842,0,122.339581,0,63.033987,43.780191,0,0,0,0,21.498433,82.039539,31.491983
KAM3422817.1,1.408772,0.506272,0.484084,26.223065,0,0,0,0,0,0,0,14.131328,0,0,0
KAM3422818.1,249.656927,219.484202,153.048147,26.915631,0,26.975871,17.820533,16.502977,43.919471,27.241893,21.30135,34.810906,87.116399,32.857673,91.999688
KAM3422819.1,68.754185,79.772482,52.994965,242.386166,0,151.830407,0,0,54.932312,0,39.96402,0,0,32.635661,33.407036
KAM3422820.1,26.968688,37.818761,24.686016,150.411541,0,47.108805,186.723319,72.049161,34.087975,81.554348,136.397115,141.846535,300.730177,334.15633,355.011038
KAM3422821.1,1.833489,1.830286,2.165714,0,40.607429,0,0,14.531691,0,0,12.504598,0,35.679218,6.807721,15.679412
KAM3422822.1,4.931176,4.938701,6.319493,45.14239,64.454074,0,16.60459,0,6.820455,0,9.923951,16.217832,11.326356,0,16.591414
KAM3422823.1,7.469985,7.547028,10.973508,51.690422,0,0,0,39.616657,23.429343,0,17.045173,0,14.590435,55.678131,35.621335
KAM3422824.1,7.525744,5.653483,10.046984,0,0,0,78.335113,0,42.90228,51.32114,0,0,35.622733,25.488538,13.045492
KAM3422825.1,3.386026,4.422435,3.523849,0,0,0,15.319405,0,12.585112,10.036487,9.155843,7.481291,0,0,15.307249
KAM3422826.1,6.26436,4.969745,9.195316,0,0,0,19.674624,0,0,19.334704,23.517594,9.608179,26.840986,0,7.372129
KAM3422827.1,6.749103,10.208197,13.950006,36.308859,0,90.975304,120.198412,83.483684,131.65963,26.249274,167.622366,107.615496,102.487469,71.701561,95.081564
KAM3422828.1,47.817016,49.994148,41.967995,92.139947,65.778473,51.303425,101.674684,47.078698,37.123206,51.809354,54.015296,38.619176,46.236356,29.406867,31.042611
KAM3422829.1,31.291107,18.617746,77.938548,0,0,0,0,36.954247,0,34.857907,0,0,190.538532,103.872642,119.618742
KAM3422830.1,49.373329,59.284084,51.512265,41.648397,29.732684,208.708051,153.194054,90.440658,62.925558,70.255409,9.155843,37.406456,41.798811,37.384504,53.57537
KAM3422831.1,62.360566,77.037844,64.866397,36.357925,103.82332,0,20.06014,55.731,10.986462,61.331074,95.913647,71.840615,91.223081,78.325587,61.803016
KAM3422832.1,1.201612,0.674726,0.94292,0,0,0,0,16.483189,0,23.322197,14.183873,0,16.188269,46.331682,32.605908
KAM3422833.1,290.075117,229.01725,306.894976,259.950381,173.979295,651.33044,322.706605,373.559238,405.026285,364.113568,423.242135,341.455886,476.938064,449.173907,414.25935
KAM3422834.1,93.492877,101.178313,102.869956,110.040345,117.836283,137.858283,30.356859,21.084325,24.938596,59.66476,54.429524,0,258.838496,207.426657,174.413421
KAM3422835.1,23.455442,18.370266,34.827504,43.747747,0,109.614147,48.274809,167.646097,79.316899,94.881521,144.260363,47.150381,82.323268,86.391637,138.679939
KAM3422836.1,0.709399,0.33195,1.396568,0,0,0,0,0,0,0,0,14.82489,0,0,7.583192
KAM3422837.1,14.493497,10.46676,20.821825,0,78.718501,0,0,56.340082,66.639198,26.572011,24.240471,19.807025,89.914553,171.560143,146.90881
KAM3422838.1,0.118963,0,0.127744,0,0,0,0,0,0,0,0,0,0,0,0
KAM3422839.1,8.647695,7.927886,9.494502,0,70.356462,0,18.125157,25.177619,14.890077,11.874671,10.832738,8.851491,30.908919,23.590124,22.638468
KAM3422840.1,29.87161,37.796775,18.66277,16.305978,104.767168,0,107.960028,37.491764,81.299822,47.153241,53.769772,79.084049,46.026191,58.546398,47.195031
KAM3422841.1,33.086888,41.740322,73.486961,114.39143,48.99825,0,126.228774,122.740893,41.479501,181.936931,120.707651,24.657725,86.103418,139.645108,56.757872
KAM3422842.1,49.054325,63.487907,65.679399,77.909839,111.239271,43.380116,133.734269,66.346428,102.017151,131.423729,256.911555,149.279199,94.481048,99.461063,133.628144
KAM3422843.1,9.407932,13.639014,16.883246,53.066794,0,0,43.91865,40.671538,72.159605,28.773242,43.747595,28.597125,32.454365,19.053562,5.485475
KAM3422844.1,14.142862,16.624126,14.154137,122.853262,0,175.897457,38.733213,47.078698,47.729837,25.37601,23.149413,66.204302,19.815581,50.411772,45.95919
KAM3422845.1,143.684514,123.942317,159.222735,83.815777,224.384511,105.004206,554.934722,321.191121,379.905708,166.633825,221.109342,203.253396,339.10262,331.033374,254.143245
KAM3422846.1,4.594651,4.706067,6.624101,19.797546,0,0,87.384864,37.933168,35.893961,50.093813,0,16.003027,44.705351,35.541412,24.55749
KAM3422847.1,1.295876,1.791156,1.962419,15.462566,0,0,0,0,0,22.35714,0,0,0,5.551814,8.524554
KAM3422848.1,9.559091,15.053944,11.456363,66.469638,0,38.433695,45.137222,23.512508,9.270219,14.785794,60.697918,22.042938,26.940454,20.194168,8.456513
KAM3422849.1,9.155128,11.050043,10.506186,17.213605,0,0,18.994887,65.964395,31.209145,80.889077,22.705086,37.104907,12.956829,12.361044,33.214673
KAM3422850.1,3.584823,2.544356,4.095807,0,0,0,29.453381,0,0,0,17.603199,14.383673,10.045399,0,7.357502
KAM3422851.1,0.705611,0.37145,0.828731,0,0,0,0,0,0,0,13.534725,0,0,0,11.314053
KAM3422852.1,10.383946,15.67937,10.735493,23.20385,49.695509,0,12.802504,13.33795,21.034883,8.387543,15.303169,9.378229,34.931477,8.331312,6.396172
KAM3422853.1,11.456688,11.377944,10.5069,11.527363,24.688064,28.882905,12.720226,35.33928,10.449849,33.334553,22.80723,27.953873,4.338373,0,0
KAM3422854.1,9.399899,7.457434,10.584989,13.733979,0,0,30.31037,47.367083,37.350607,9.928898,4.528848,14.802187,0,0,0
KAM3422855.1,5.267682,5.627214,5.104669,119.577175,0,0,0,45.823267,54.199881,0,0,0,0,0,0
KAM3422856.1,114.441708,57.226982,126.784882,0,0,132.181766,465.709924,687.348998,669.527942,1468.338055,1356.896006,696.508205,506.288098,795.542236,930.680719
KAM3422857.1,1.85958,2.325687,1.996848,0,0,0,0,30.146886,71.315633,56.873427,38.912335,84.787966,0,63.553656,32.527903
KAM3422858.1,0.522148,0.159925,0.382289,0,0,0,12.187606,0,0,0,0,0,0,0,0
KAM3422859.1,2.325932,1.567261,1.831591,0,0,0,0,7.900563,0,0,13.596954,16.665221,0,0,5.683036
KAM3422860.1,61.103498,62.047407,47.332828,148.300674,125.374113,78.227677,34.451996,35.892898,7.075702,45.142354,30.886031,29.443341,36.719473,36.432267,80.682789
