Geneid,CM_in vitro_1,CM_in vitro_2,CM_in vitro_3,CM_0dpi_1,CM_0dpi_2,CM_0dpi_3,CM_1dpi_1,CM_1dpi_2,CM_1dpi_3,CM_3dpi_1,CM_3dpi_2,CM_3dpi_3,CM_6dpi_1,CM_6dpi_2,CM_6dpi_3
KAF2210910,1000,863,959,0,0,1,0,0,1,7,2,0,18,30,5
KAF2210911,1904,1558,2264,0,2,0,0,0,2,15,4,5,68,108,46
KAF2210912,348,263,332,0,0,0,0,0,4,13,2,4,14,19,7
KAF2210913,761,646,810,2,0,0,0,0,0,6,2,4,14,40,4
KAF2210914,696,622,832,0,2,0,0,0,0,6,2,0,13,27,14
KAF2210915,2543,2293,1852,0,0,2,2,0,2,16,2,0,27,70,37
KAF2210916,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210917,19226,16250,11823,6,4,16,26,22,24,172,69,68,863,1933,865
KAF2210918,930,990,1050,0,2,0,0,0,0,2,0,2,14,23,6
KAF2210919,1197,1060,1207,0,0,0,0,2,2,10,2,3,18,42,13
KAF2210920,345,355,382,0,0,0,0,0,0,1,0,3,12,24,5
KAF2210921,786,683,586,0,0,0,0,0,2,8,0,0,19,11,14
KAF2210922,206,178,159,0,0,0,0,0,0,0,1,2,12,14,5
KAF2210923,481,438,344,0,0,2,2,0,0,17,3,2,15,57,17
KAF2210924,639,656,715,0,2,0,2,0,2,6,3,4,28,57,20
KAF2210925,964,1045,1554,0,0,0,0,0,4,27,4,8,138,283,114
KAF2210926,8935,8914,11130,2,4,4,9,2,4,66,27,16,182,379,147
KAF2210927,3397,2853,2830,0,0,2,2,0,0,13,6,4,77,154,79
KAF2210928,1543,1395,1886,0,2,2,4,0,4,4,2,8,40,68,33
KAF2210929,3183,2795,2622,6,0,12,0,0,4,12,0,5,46,53,20
KAF2210930,3445,3133,3472,0,0,0,4,4,2,24,4,2,58,111,33
KAF2210931,900,703,519,1,0,0,0,0,0,6,0,0,2,34,12
KAF2210932,4438,3813,1488,8,2,4,0,4,0,11,9,9,59,123,59
KAF2210933,1196,1035,1333,0,0,1,0,0,0,10,2,4,23,74,37
KAF2210934,11142,9569,8197,5,4,3,16,12,18,120,36,34,631,1602,900
KAF2210935,23036,19672,7456,12,12,20,2,0,6,18,4,6,50,123,61
KAF2210936,685,547,951,0,0,0,0,0,0,16,0,4,34,88,28
KAF2210937,126,150,378,0,0,0,0,0,0,9,0,6,18,27,15
KAF2210938,46,69,86,0,0,0,0,0,0,0,0,0,0,1,0
KAF2210939,4800,4502,4665,2,0,2,6,0,8,66,25,13,141,284,173
KAF2210940,1149,1011,830,0,2,2,0,0,0,7,0,2,17,59,33
KAF2210941,320,283,377,2,0,0,0,1,2,4,2,0,16,19,7
KAF2210942,559,497,537,0,0,0,0,0,2,7,4,0,14,20,12
KAF2210943,332,329,351,0,0,0,0,0,0,6,0,2,5,14,9
KAF2210944,1440,1119,1179,0,0,0,0,0,2,16,2,6,30,72,32
KAF2210945,1034,978,1372,0,0,0,4,2,2,34,14,18,66,145,91
KAF2210946,254,200,178,2,0,0,0,2,0,2,3,4,5,9,1
KAF2210947,544,564,531,1,4,0,2,0,0,8,5,1,16,26,8
KAF2210948,1242,1186,1725,0,0,0,0,2,0,14,6,2,22,38,10
KAF2210949,1770,1391,886,0,0,0,2,2,2,6,4,4,29,53,24
KAF2210950,107,98,207,0,0,2,1,0,0,6,0,0,4,20,5
KAF2210951,222,208,339,2,0,0,2,0,0,6,0,0,17,40,19
KAF2210952,346,280,332,3,0,0,2,0,0,7,0,0,7,23,14
KAF2210953,4112,2949,1526,2,0,2,1,1,3,17,13,4,85,119,60
KAF2210954,1698,1278,746,0,2,2,0,0,0,16,10,2,42,70,33
KAF2210955,25943,26461,43356,2,0,5,2,2,4,11,8,6,74,125,107
KAF2210956,840,913,1424,0,0,0,2,0,1,4,0,0,40,72,40
KAF2210957,10629,9400,7781,11,6,10,12,10,16,85,30,32,390,988,438
KAF2210958,3445,2926,1871,3,2,6,0,0,1,8,4,17,34,75,25
KAF2210959,357,334,587,0,0,0,0,0,0,4,0,6,26,43,27
KAF2210960,2554,2301,1619,2,2,0,0,2,6,22,4,4,53,160,76
KAF2210961,699,597,649,0,0,2,2,0,0,5,3,0,18,44,12
KAF2210962,9644,9197,11270,2,1,6,0,2,0,10,2,4,47,84,22
KAF2210963,512,557,634,0,0,0,0,0,1,2,0,0,16,29,9
KAF2210964,322,483,977,0,0,0,0,0,0,2,0,0,0,0,0
KAF2210965,2361,2092,2047,0,2,3,2,0,4,18,0,4,57,107,59
KAF2210966,1006,934,1409,0,0,0,2,0,0,14,2,2,16,42,18
KAF2210967,1395,1105,1965,0,0,0,0,4,3,16,0,10,77,82,45
KAF2210968,3764,3353,2122,0,0,0,0,0,0,4,1,2,20,49,32
KAF2210969,6092,5922,4484,0,0,0,0,0,0,8,6,8,80,138,71
KAF2210970,1411,1189,943,2,0,0,0,0,0,14,4,7,24,69,32
KAF2210971,1311,1117,2337,0,2,0,0,4,4,10,6,2,50,82,24
KAF2210972,4330,4652,4192,0,0,0,1,0,2,5,4,4,31,33,13
KAF2210973,295,290,410,0,0,0,0,0,0,0,0,2,4,8,8
KAF2210974,1354,1212,1712,0,0,0,2,0,0,4,6,6,61,106,28
KAF2210975,182,214,337,0,0,0,0,0,2,200,180,186,1175,1612,1078
KAF2210976,18,11,24,0,0,0,0,0,2,13,12,16,58,94,35
KAF2210530,3367,2751,2058,0,2,0,0,0,0,10,2,0,43,105,20
KAF2210531,792,721,585,0,0,2,0,0,2,0,0,0,8,21,7
KAF2210532,2724,2572,3291,0,2,2,2,0,0,65,2,6,61,123,85
KAF2210533,841,746,776,2,2,0,2,0,0,8,5,10,41,64,19
KAF2210534,546,412,955,0,2,4,2,0,0,2,1,0,22,68,6
KAF2210535,15,1,18,0,0,0,0,0,0,0,0,0,1,3,0
KAF2210536,584,589,812,0,0,0,2,0,0,4,0,0,10,20,15
KAF2210537,1136,956,1341,1,0,2,0,0,0,12,2,9,24,52,19
KAF2210538,23108,19287,8953,8,2,8,0,6,4,48,12,20,144,220,71
KAF2210539,1170,937,799,0,0,0,0,0,0,9,0,7,28,42,18
KAF2210540,542,451,446,0,0,0,0,0,0,14,0,0,9,10,2
KAF2210541,1998,2507,3754,2,4,2,0,0,0,10,6,2,19,59,47
KAF2210542,30,38,52,0,0,0,0,0,0,0,0,0,0,4,0
KAF2210543,883,824,1653,2,0,0,2,0,0,2,7,0,11,12,16
KAF2210544,89,88,92,0,0,0,0,0,0,2,0,0,0,2,4
KAF2210545,3606,3581,11212,0,2,2,0,3,10,35,12,4,94,162,81
KAF2210546,1172,1128,1087,0,2,0,0,0,0,8,10,1,41,84,30
KAF2210547,2250,2410,4986,6,0,0,0,0,0,13,0,10,71,109,31
KAF2210548,17,22,24,0,0,0,0,0,0,1,0,0,0,3,0
KAF2210549,14,26,28,0,0,0,0,0,0,0,0,0,0,4,2
KAF2210550,18,1,9,0,0,0,0,0,0,2,2,0,0,4,2
KAF2210551,3604,3140,2370,0,0,2,2,0,4,11,0,13,16,54,6
KAF2210552,101,82,86,0,0,0,0,0,0,4,0,2,2,14,4
KAF2210553,1919,1788,1444,0,0,0,4,0,0,11,17,4,60,172,96
KAF2210554,62,67,63,0,0,0,0,0,0,0,0,1,0,4,2
KAF2210555,941,830,1001,0,0,0,0,0,0,0,2,0,24,48,15
KAF2210556,27373,26054,18263,4,4,2,2,2,3,28,4,11,56,98,65
KAF2210557,17,12,29,0,0,0,0,0,0,0,0,0,0,2,1
KAF2210558,5311,5835,6989,0,2,0,2,0,1,4,0,0,20,18,32
KAF2210559,1212,1209,2225,2,0,0,0,0,0,0,0,0,12,10,26
KAF2210560,4921,5240,9397,0,0,0,0,1,4,4,0,0,8,22,6
KAF2210561,769,665,881,0,2,0,0,0,0,0,0,0,10,3,15
KAF2210562,194,133,175,0,0,0,0,0,0,6,0,2,7,18,1
KAF2210563,2654,2339,2077,4,2,2,4,2,0,17,2,4,31,51,20
KAF2210564,4144,4038,3601,0,2,0,0,0,0,0,0,0,17,16,19
KAF2210565,1331,1126,1750,0,0,2,0,0,2,20,0,4,26,59,32
KAF2210566,553,596,906,1,0,1,0,0,0,7,3,2,26,64,31
KAF2210567,28054,23217,21293,12,8,6,10,12,16,65,37,26,323,767,310
KAF2210568,810,687,833,0,0,0,0,2,0,4,0,0,0,10,8
KAF2210569,13,27,31,0,0,0,0,0,0,0,0,0,0,2,1
KAF2210570,159,120,272,2,0,0,2,2,0,6,0,0,10,21,13
KAF2210571,859,986,1377,0,0,0,0,0,2,3,0,2,9,21,16
KAF2210572,17,22,61,0,0,0,0,0,0,0,0,0,4,8,4
KAF2210573,73,82,83,0,0,0,0,0,0,0,4,1,2,8,1
KAF2210574,6504,5700,5182,3,5,6,2,10,8,43,2,18,62,100,45
KAF2210575,23,27,13,0,0,0,0,0,0,0,0,0,1,1,0
KAF2210576,17,9,6,0,0,0,0,0,0,0,0,0,0,2,0
KAF2210577,174,172,160,0,0,0,0,0,0,1,0,0,2,5,1
KAF2210578,710,540,736,0,0,0,2,0,0,6,0,2,12,15,7
KAF2210579,284,288,278,0,0,0,0,0,0,7,0,0,6,16,10
KAF2210580,263,265,351,0,0,0,0,0,0,0,0,0,4,11,2
KAF2210581,1045,746,501,0,0,4,0,0,0,2,0,0,12,23,12
KAF2210582,1195,1070,801,2,2,0,0,0,2,6,0,2,19,29,27
KAF2210583,172,176,211,0,0,0,0,0,2,6,0,2,10,17,7
KAF2210584,963,822,687,2,2,0,0,0,2,8,4,0,4,21,17
KAF2210585,198,120,148,0,0,1,0,0,0,6,2,0,4,28,6
KAF2210586,1145,1526,2045,0,0,0,1,3,7,17,1,1,66,218,98
KAF2210587,70,83,121,0,0,0,0,0,4,0,0,4,6,4,4
KAF2210588,825,789,1511,2,0,2,0,0,2,20,5,16,42,63,39
KAF2210589,2782,2711,3984,8,4,0,0,2,0,6,0,2,14,24,20
KAF2210590,1605,1266,1453,0,0,2,0,2,6,12,7,2,55,115,62
KAF2210591,2680,2965,3355,0,0,0,2,0,0,16,2,7,19,112,54
KAF2210592,2931,3093,2769,0,0,0,0,0,0,6,0,0,3,14,3
KAF2210593,15,18,43,0,0,0,0,0,0,0,0,0,0,1,2
KAF2210594,1908,1807,2033,0,0,0,2,0,6,17,0,5,32,38,10
KAF2210595,1261,1131,865,0,0,0,2,2,0,12,2,2,54,91,48
KAF2210596,1230,1113,1508,0,0,0,0,0,0,2,0,0,26,43,20
KAF2210597,343,412,589,2,0,0,0,0,0,10,6,2,21,21,12
KAF2210598,271,299,222,0,0,0,0,0,0,0,0,2,2,6,2
KAF2210599,292,270,594,0,0,0,0,0,4,4,0,0,12,15,18
KAF2210600,18218,17366,25718,0,2,0,186,72,125,347,134,47,487,1294,714
KAF2210601,53,57,98,0,0,0,0,0,0,0,0,2,6,11,6
KAF2210602,21979,16009,8586,14,17,14,2,4,4,17,20,10,74,110,39
KAF2210603,10209,10082,9701,2,2,7,4,2,2,50,18,19,198,452,337
KAF2210604,904,914,1313,0,0,0,6,2,4,25,4,2,21,96,34
KAF2210605,1414,1438,1102,0,0,0,2,2,0,2,5,0,14,35,21
KAF2210606,4666,4479,6744,0,2,4,4,6,18,63,14,8,109,284,121
KAF2210607,2473,2163,3182,0,0,0,2,1,0,4,4,4,43,61,21
KAF2210608,1052,961,1184,0,0,0,0,0,2,10,5,8,28,77,38
KAF2210609,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210610,2432,2137,377,0,2,0,0,0,0,2,0,0,0,2,0
KAF2210611,1016,960,766,0,0,0,3,0,0,21,6,4,60,116,73
KAF2210612,18,11,49,0,0,0,0,0,0,0,0,2,2,4,0
KAF2210613,3512,3205,4696,2,0,4,2,4,8,20,3,6,57,89,18
KAF2210614,4601,4522,6620,2,0,0,2,1,1,29,6,8,110,234,113
KAF2210615,272,273,615,0,0,0,0,0,0,2,2,4,9,21,10
KAF2210616,4661,6390,8075,4,2,2,2,0,2,7,9,2,31,85,55
KAF2210617,2895,3144,3964,0,0,0,0,0,2,19,2,11,30,42,30
KAF2210618,294,269,315,0,0,0,0,0,0,0,0,0,5,13,10
KAF2210619,3283,2903,2138,0,2,0,2,2,2,23,9,15,71,220,77
KAF2210620,16623,15338,12080,8,4,17,16,14,24,184,76,56,877,2115,1107
KAF2210621,18499,15957,5289,6,4,2,12,9,4,65,18,24,160,281,163
KAF2210622,485,459,603,0,0,0,0,0,2,10,4,0,16,49,16
KAF2210623,78,86,171,0,0,0,0,0,0,2,2,2,6,6,6
KAF2210624,4174,3635,4578,0,4,6,6,0,4,40,6,8,94,182,80
KAF2210625,28,31,106,0,0,0,0,0,0,1,0,0,1,5,0
KAF2210626,158,139,497,0,0,0,0,0,0,4,0,2,6,11,4
KAF2210627,47,87,98,0,0,0,0,0,0,0,0,0,12,9,2
KAF2210628,779,847,1280,0,0,0,6,0,4,12,0,0,31,72,48
KAF2210629,244,262,290,0,0,0,0,0,1,9,1,3,17,32,17
KAF2210630,216,249,489,2,0,2,0,0,0,3,0,0,14,23,20
KAF2210631,437,470,719,0,0,0,0,0,0,4,2,3,8,31,14
KAF2210632,105,94,219,0,0,0,0,0,0,0,0,5,4,19,6
KAF2210633,261,213,454,0,0,0,0,0,0,2,0,0,12,18,10
KAF2210634,306,263,308,0,0,0,0,0,0,0,2,0,13,27,13
KAF2210635,1850,1813,1673,0,2,0,0,2,0,10,0,2,27,41,16
KAF2210636,58,36,75,0,0,1,0,0,0,0,0,0,2,0,4
KAF2210637,40,55,88,0,0,0,0,0,0,0,0,0,6,14,2
KAF2210638,5002,4131,3074,0,0,0,4,0,4,33,6,14,65,175,96
KAF2210639,1278,983,1597,0,0,2,0,0,0,16,2,14,23,76,10
KAF2210640,3400,3552,1846,0,2,2,0,0,0,2,0,0,26,34,30
KAF2210641,2454,2324,2418,0,0,2,0,0,0,10,16,4,35,69,52
KAF2210642,796,728,985,0,0,0,0,0,0,13,0,2,14,35,23
KAF2210643,68,74,56,0,0,0,0,0,0,0,0,0,4,16,7
KAF2210644,150,87,170,0,0,0,0,0,3,2,2,0,292,975,265
KAF2210645,9,4,19,0,0,0,0,0,2,4,0,0,124,396,109
KAF2210646,165,154,193,0,0,0,2,0,0,8,2,1,16,9,12
KAF2210647,558,573,685,2,0,0,0,0,2,2,0,1,12,18,4
KAF2210648,8,10,36,0,0,0,0,0,0,0,0,1,5,4,0
KAF2210649,52,36,72,0,0,0,1,0,0,0,2,0,4,15,6
KAF2210650,51,52,96,0,0,0,0,0,0,0,2,4,4,3,4
KAF2210651,523,513,736,2,0,0,0,2,2,7,6,1,32,50,27
KAF2210652,803,640,378,2,0,0,0,0,0,2,0,0,0,4,2
KAF2210653,1764,1625,1043,0,0,0,1,1,1,7,2,0,19,35,12
KAF2210654,7710,6430,4071,3,0,3,0,0,0,11,6,7,91,135,42
KAF2210655,11049,9713,5469,2,4,4,8,0,0,15,2,4,60,154,46
KAF2210656,600,561,774,0,0,0,0,0,1,6,3,4,28,70,36
KAF2210657,1438,1206,1084,2,0,1,0,2,0,6,1,2,34,82,38
KAF2210658,8660,7780,4599,2,6,2,0,0,3,5,2,10,38,80,24
KAF2210659,10726,9348,5740,4,5,1,3,2,3,15,10,7,72,143,55
KAF2210660,7,2,2,0,0,0,0,0,0,0,0,0,0,4,0
KAF2210661,319,253,306,0,0,1,0,0,0,8,0,0,7,7,11
KAF2210662,709,708,922,2,0,0,0,0,2,0,0,2,17,46,12
KAF2210663,1071,1029,758,0,0,0,0,0,0,5,0,4,19,35,23
KAF2210664,100,86,105,0,0,0,0,0,0,1,0,0,2,5,2
KAF2210665,130,106,140,0,0,2,0,0,0,2,0,0,6,9,8
KAF2210666,23,16,22,0,0,0,0,0,0,0,0,0,0,2,0
KAF2210667,8,8,37,0,0,0,0,0,0,0,2,0,0,2,0
KAF2210668,11,11,8,0,0,0,2,0,0,0,0,0,0,4,4
KAF2210669,387,419,736,0,0,0,0,2,0,6,0,6,26,64,34
KAF2210670,124,151,295,0,0,0,2,0,0,6,0,0,12,22,8
KAF2210671,550,596,1051,0,0,0,2,0,0,6,2,2,15,60,20
KAF2210672,12848,14319,17413,2,2,4,0,4,8,56,23,33,264,593,245
KAF2210673,37,38,75,0,0,0,0,0,0,2,0,0,10,14,5
KAF2210674,44,41,77,0,0,0,0,0,0,0,0,1,4,8,1
KAF2210675,1304,1109,790,0,0,4,4,0,0,20,10,2,40,125,52
KAF2210676,940,734,504,0,0,0,0,0,0,2,0,0,0,4,3
KAF2210677,935,744,1060,0,0,0,2,0,0,4,0,3,12,14,8
KAF2210678,476,464,674,0,0,0,0,0,0,4,2,0,6,18,4
KAF2210679,1688,1486,1465,0,0,1,2,0,0,7,2,0,26,56,16
KAF2210680,69,141,275,0,0,0,2,0,2,2,0,0,0,18,5
KAF2210681,881,867,1074,0,0,0,2,0,0,6,4,0,35,55,26
KAF2210682,705,693,1048,0,0,2,0,0,2,21,9,2,55,97,42
KAF2210683,382,353,554,0,0,0,0,0,0,10,4,2,12,27,4
KAF2210684,7093,6201,9825,2,0,2,12,0,4,60,8,20,120,256,133
KAF2210685,10847,9075,4984,6,6,4,9,2,4,29,6,8,126,232,152
KAF2210686,1778,1895,3135,2,4,4,0,0,0,7,0,3,21,41,11
KAF2210687,7187,6044,4658,2,0,1,8,0,6,39,18,12,97,224,122
KAF2210688,2235,1838,1010,0,2,0,2,2,6,40,18,8,109,146,104
KAF2210689,1158,1091,413,0,0,0,0,0,0,1,0,2,3,4,2
KAF2210690,1938,1837,1696,0,0,4,7,0,4,36,14,8,26,90,48
KAF2210691,4823,4121,3617,2,6,6,6,4,2,32,14,4,122,279,86
KAF2210692,1148,930,1057,5,0,2,0,0,0,6,2,0,17,60,33
KAF2210693,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210694,7926,6200,5883,4,4,6,0,3,0,32,8,11,56,125,33
KAF2210695,25,37,31,0,0,0,0,0,0,2,1,0,0,4,0
KAF2210696,100,130,217,0,0,0,0,0,0,3,1,1,7,11,5
KAF2210697,245,330,400,0,0,0,2,0,2,15,2,8,77,237,66
KAF2210698,1447,1304,2625,0,0,0,2,2,6,17,8,6,113,225,88
KAF2210699,661,502,936,0,0,2,4,0,0,2,2,0,14,19,12
KAF2210700,5017,4066,3975,6,0,2,8,0,10,54,13,32,183,346,148
KAF2210701,593,544,378,0,2,8,0,0,0,4,0,0,8,10,4
KAF2210702,897,810,1508,0,0,0,2,1,0,0,0,0,17,24,3
KAF2210703,910,811,576,0,0,0,0,0,0,4,2,0,6,30,12
KAF2210704,1751,1618,1862,4,0,0,4,2,0,28,4,8,83,240,139
KAF2210705,20,21,33,0,0,0,0,0,0,0,0,0,3,6,6
KAF2210706,949,901,1066,0,0,0,0,0,0,4,0,0,14,26,16
KAF2210707,140,131,243,0,0,0,0,0,0,2,1,0,9,15,3
KAF2210708,446,481,721,4,2,0,2,0,0,11,1,0,22,72,23
KAF2210709,1059,890,1240,0,0,0,2,0,4,9,6,6,60,90,46
KAF2210710,1133,849,821,1,0,0,0,0,0,2,8,8,25,67,17
KAF2210711,1675,1293,1127,0,0,0,8,0,4,23,8,4,63,95,50
KAF2210712,121,116,173,0,0,0,0,0,0,6,1,1,8,11,10
KAF2210713,993,1123,2318,0,0,0,2,0,2,14,2,0,28,77,45
KAF2210714,1599,1438,797,1,0,0,2,0,0,12,0,4,48,78,35
KAF2210715,93,62,60,0,0,0,0,0,0,0,2,0,2,10,2
KAF2210716,1405,1332,1212,0,4,5,0,0,0,2,2,2,18,53,5
KAF2210717,1545,1279,1436,2,2,0,0,0,6,6,4,8,24,68,26
KAF2210718,2313,2040,2695,0,0,0,0,0,7,5,2,6,28,78,23
KAF2210719,1473,1306,2245,0,0,1,0,2,8,17,3,9,38,87,25
KAF2210720,510,491,1423,0,2,0,0,0,0,6,2,2,38,107,37
KAF2210721,339,290,295,0,2,0,0,2,0,6,2,4,8,16,6
KAF2210722,166,149,214,0,0,0,2,0,0,0,0,0,4,6,10
KAF2210723,36,27,45,0,0,0,0,0,0,0,2,0,0,3,0
KAF2210724,2531,2640,3726,4,0,2,1,2,0,22,10,12,50,121,53
KAF2210725,2031,1948,1468,4,2,6,4,0,2,8,8,0,51,115,79
KAF2210726,1876,2032,2478,0,0,0,12,6,6,36,14,14,75,153,72
KAF2210727,1502,2028,2474,0,0,0,0,0,0,2,0,2,14,57,33
KAF2210728,35804,33315,16756,0,0,2,0,0,0,4,0,0,42,131,58
KAF2210729,3017,2913,2833,0,0,0,0,0,2,11,4,2,32,56,21
KAF2210730,710,647,729,0,2,0,0,0,0,4,4,4,21,86,46
KAF2210731,155,148,335,0,0,0,2,0,2,34,12,4,36,78,2
KAF2210732,5,2,11,0,0,0,0,0,0,0,0,0,0,2,0
KAF2210733,1008,1138,1654,0,0,0,0,2,0,16,6,2,24,62,22
KAF2210734,1365,1262,1311,0,0,0,3,4,0,9,2,6,9,41,10
KAF2210735,83,139,63,0,0,0,0,0,0,2,0,0,0,9,2
KAF2210736,144,124,100,0,0,0,0,0,0,2,0,0,8,8,3
KAF2210737,200,140,99,0,0,0,0,0,0,5,0,2,6,15,6
KAF2210738,352,314,442,0,0,0,0,0,0,3,0,7,17,36,16
KAF2210739,1509,2548,5626,0,0,0,12,12,2,22,8,8,14,154,52
KAF2210740,11163,12265,18746,0,0,0,12,8,10,35,8,16,22,45,22
KAF2210741,507,426,537,0,0,0,2,0,2,2,2,2,13,47,35
KAF2210742,94,117,506,0,0,0,0,0,2,2,0,0,0,0,4
KAF2210743,400,480,594,0,0,0,0,0,0,0,0,0,10,2,4
KAF2210744,59,31,48,0,0,0,0,0,0,0,0,0,0,0,1
KAF2210745,3374,2800,4251,6,4,15,0,0,0,0,0,0,12,8,14
KAF2210746,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210747,4928,4515,6698,10,6,4,0,0,0,0,0,0,18,14,14
KAF2210748,23,13,48,0,0,0,0,0,0,0,0,0,0,1,0
KAF2210749,15,15,23,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210750,31,17,29,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210751,13,11,16,0,0,0,0,0,0,6,0,0,4,2,2
KAF2210752,35,30,24,0,0,0,0,0,0,0,0,0,1,4,0
KAF2210753,22,12,23,0,2,0,0,0,0,0,0,0,0,1,0
KAF2210754,148,129,81,0,0,0,0,0,0,0,0,0,0,2,2
KAF2210755,275,288,446,2,0,0,0,0,4,0,0,0,4,9,3
KAF2210756,322,233,278,0,0,0,0,0,0,4,4,0,6,4,4
KAF2210757,642,614,611,0,0,0,0,0,0,8,0,0,10,17,6
KAF2210758,838,927,915,0,0,2,0,0,0,18,6,4,28,71,37
KAF2210759,18,27,17,0,0,0,0,0,0,0,0,0,0,5,0
KAF2210760,18,7,27,0,0,0,0,0,0,0,0,0,0,4,0
KAF2210761,665,712,902,0,0,0,2,2,0,4,2,2,6,33,20
KAF2210762,3974,3676,4859,2,0,5,2,2,2,12,8,6,37,72,37
KAF2210764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210763,330,322,301,0,0,0,0,0,2,4,2,2,12,42,25
KAF2210765,3128,2223,2682,2,0,5,0,0,4,17,8,3,64,70,44
KAF2210766,11465,7555,3658,0,7,8,4,2,2,20,4,8,64,77,59
KAF2210767,3581,3684,5052,2,0,0,0,0,2,8,2,0,12,21,12
KAF2210306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFT00053797984,6,14,10,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210307,104,99,124,0,0,0,0,0,0,3,3,6,41,77,24
KAF2210308,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210309,618,615,741,1,0,0,2,2,8,16,5,7,42,146,46
KAF2210310,82,95,218,0,0,0,0,0,0,7,1,1,6,18,5
KAF2210311,1768,1590,604,2,4,0,0,0,2,6,2,6,18,62,27
KAF2210312,4678,4092,2548,4,7,2,6,0,1,23,7,12,133,279,117
KAF2210313,54,47,28,0,0,0,0,0,0,0,0,0,1,4,1
KAF2210314,71,46,41,0,0,0,0,0,0,6,0,0,1,2,0
KAF2210315,1599,1953,5016,0,0,2,0,0,4,21,4,5,38,100,50
KAF2210316,41,43,168,0,0,0,0,0,0,0,0,0,1,3,0
KAF2210317,665,613,1085,1,0,2,0,0,2,10,0,2,38,65,31
KAF2210318,87,98,143,0,0,0,0,0,0,0,0,0,4,10,2
KAF2210319,860,949,996,0,0,0,0,0,0,16,6,0,62,154,84
KAF2210320,14,14,58,0,0,0,0,0,0,0,0,0,4,2,0
KAF2210321,44,67,125,0,0,0,0,0,2,0,0,2,6,10,4
KAF2210322,580,425,763,0,0,2,0,0,0,0,6,0,5,29,7
KAF2210323,1272,1212,1143,0,2,0,4,0,8,10,4,8,32,106,77
KAF2210324,713,661,692,0,0,0,0,0,0,5,2,2,16,42,6
KAF2210325,148,144,176,0,0,0,0,0,2,22,4,0,55,117,65
KAF2210326,497,408,382,0,0,0,0,0,2,4,0,1,2,37,26
KAF2210327,94,103,129,0,0,0,2,0,0,0,0,0,6,14,9
KAF2210328,193,183,361,0,0,0,0,0,0,0,0,0,31,38,14
KAF2210329,382,376,630,0,0,0,0,0,0,0,0,0,10,35,13
KAF2210330,155,127,86,0,0,0,0,0,0,0,0,0,6,14,9
KAF2210331,170,139,134,0,0,0,0,0,0,0,1,2,5,29,10
KAF2210332,1847,1527,2815,4,0,4,4,0,0,10,4,6,42,109,30
KAF2210333,660,579,524,0,0,0,3,0,0,2,2,0,31,36,14
KAF2210334,325,351,600,0,0,0,2,0,0,71,7,17,83,207,77
KAF2210335,271,240,434,0,0,0,0,0,0,6,0,2,4,8,3
KAF2210336,3,2,8,0,0,0,0,0,0,0,0,0,0,0,2
KAF2210337,1334,1309,1281,0,0,0,2,0,2,7,0,4,31,40,29
KAF2210338,2353,2386,2081,2,0,0,0,0,0,8,6,2,29,49,16
KAF2210339,1001,1024,915,2,0,1,2,0,0,2,0,0,2,7,6
KAF2210340,826,713,610,0,2,0,0,0,1,4,2,0,4,6,3
KAF2210341,184,242,558,0,0,0,0,0,0,0,2,0,6,6,6
KAF2210342,93,85,155,0,0,0,0,0,0,2,1,2,2,4,3
KAF2210343,931,1050,1225,0,0,0,0,0,0,9,6,3,32,106,40
KAF2210344,1177,1097,1009,0,0,1,0,0,0,10,3,0,16,71,22
KAF2210345,844,818,878,0,0,0,0,0,2,10,8,2,90,207,74
KAF2210346,377,334,276,0,0,0,0,0,0,0,4,2,14,27,22
KAF2210347,430,393,609,0,0,0,0,0,2,2,0,0,17,46,21
KAF2210348,338,265,287,0,0,0,0,0,2,0,2,0,2,4,2
KAF2210349,15,10,31,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210350,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210351,28,40,75,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210352,14,10,64,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210353,62,42,136,0,0,0,0,0,0,0,0,0,0,0,0
KAF2210354,393,332,936,0,0,0,0,0,0,8,0,2,20,64,8
KAF2210355,122,104,326,0,0,2,0,0,0,2,0,2,3,20,2
KAF2210356,914,822,935,0,2,2,0,0,0,5,4,0,16,37,24
KAF2210357,222,176,320,0,0,0,0,0,0,4,0,4,8,19,18
KAF2210358,143,138,262,0,0,0,0,0,0,6,0,4,13,6,8
KAF2210359,338,238,484,0,0,0,0,0,0,0,2,0,4,8,0
KAF2210360,215,184,184,0,0,0,0,0,1,0,0,0,2,1,3
KAF2210361,826,666,486,0,0,0,0,0,4,6,2,0,8,40,16
