Geneid,CM_in vitro_1,CM_in vitro_2,CM_in vitro_3,CM_0dpi_1,CM_0dpi_2,CM_0dpi_3,CM_1dpi_1,CM_1dpi_2,CM_1dpi_3,CM_3dpi_1,CM_3dpi_2,CM_3dpi_3,CM_6dpi_1,CM_6dpi_2,CM_6dpi_3
KAF2214408,6.114499,6.365006,7.763675,0,0,0,170.302802,0,0,16.079783,0,85.397804,13.46274,17.701353,11.169933
KAF2214409,5.826418,6.637589,21.659918,0,0,0,72.697284,0,0,20.591967,43.046751,0,20.68866,22.668569,28.608706
KAF2214410,3.351291,5.443608,16.774373,0,0,0,164.407705,0,0,0,0,0,15.596067,12.206153,16.174922
KAF2214411,8.479222,9.497986,11.364324,0,135.662661,0,39.360961,0,0,14.865656,0,59.212289,14.93546,10.52022,7.744898
KAF2214412,9.622064,4.496431,6.407678,0,0,0,86.181458,137.572776,0,89.508631,127.578072,151.253973,43.601907,49.267576,52.28587
KAF2214413,112.968464,113.127009,68.974806,0,281.701052,93.179624,0,0,0,23.151198,24.198365,81.968829,36.18208,30.340341,33.504459
KAF2214414,765.002602,945.750211,1163.951669,563.389169,604.911885,533.572374,702.0329,1867.776375,748.182664,331.425457,484.98292,234.688125,358.880298,573.332795,537.196317
KAF2214415,6.916519,4.296788,1.684457,0,0,0,78.577212,62.717001,62.807001,81.610811,69.79271,118.206887,50.935684,38.503232,39.94175
KAF2214416,3.929492,5.56125,5.674314,0,0,0,0,0,0,15.858647,0,0,2.655519,3.740982,2.75408
KAF2214417,11.648874,11.447588,13.680351,0,0,143.332187,0,0,0,23.741327,0,0,13.914138,16.80141,20.615097
KAF2214418,9.360475,10.429301,12.042989,0,0,0,0,0,0,33.082177,0,0,18.465289,27.74732,7.660255
KAF2214419,1.885101,1.48462,1.606057,0,0,0,0,0,0,46.569526,0,0,0,10.985537,16.174922
KAF2214420,33.969909,33.274351,43.440016,113.090573,0,428.421481,93.94726,224.954166,0,124.185402,27.814824,94.219116,65.354947,87.8843,50.835469
KAF2214421,2.134344,2.327608,4.316567,0,0,0,0,0,0,0,0,10.897229,2.748671,1.129395,2.138017
KAF2214422,13.107439,14.031152,16.176427,0,124.223988,0,0,0,57.617215,34.03057,21.341897,72.292913,35.330045,21.942258,57.91695
KAF2214423,50.958803,56.84646,49.996983,0,0,210.055791,0,0,294.543175,156.569957,272.75312,184.783179,215.566326,196.982051,217.524814
KAF2214424,5.067886,5.165131,7.109248,0,158.418979,0,0,0,0,60.757374,27.216655,69.144673,39.241717,30.029761,28.639468
KAF2214425,1.886008,2.35654,5.141082,0,0,0,0,0,0,51.743917,46.358039,39.257965,32.18236,27.899778,28.241927
KAF2214426,4.186401,3.540128,7.163463,0,0,0,0,0,81.156789,9.586759,60.122303,50.91413,44.948285,27.13767,46.616561
KAF2214427,16.660012,16.766898,24.295152,44.62811,0,0,0,59.18135,0,35.004558,10.976361,32.533378,29.893589,21.744525,32.218911
KAF2214428,72.153818,71.870984,82.343547,509.467433,0,0,0,0,676.574423,99.901623,501.217614,0,147.2104,213.668099,138.794711
KAF2214429,26.659487,26.301856,34.891329,0,26.97028,71.368724,31.300466,0,25.018556,26.598167,23.167705,39.238801,24.743577,18.126003,21.042796
KAF2214430,3.500809,2.857383,7.314598,0,0,0,0,0,0,15.973716,16.696233,28.278165,10.699149,20.096674,18.493754
KAF2214431,1.376448,1.706907,2.860814,0,0,0,0,0,0,0,0,0,0,9.961972,9.429327
KAF2214432,13.037032,13.313472,22.618635,0,0,0,0,0,0,0,0,22.327967,5.631913,13.223332,35.045665
KAF2214433,2.450382,1.787043,6.444056,0,0,0,0,0,0,0,0,0,0,4.808484,14.159864
KAF2214434,0.240037,0.162458,0.527241,0,0,0,0,0,0,0,0,0,0,1.923394,4.247959
KAF2214435,4.0357,4.980007,17.124085,121.934149,0,0,101.293847,0,40.482237,14.346062,29.989916,0,17.61641,55.650801,46.506095
KAF2214436,58.678516,77.726487,136.880302,0,135.912961,0,0,1007.174862,63.038761,148.930833,116.750413,19.773846,395.273011,388.795242,283.210352
KAF2214437,0.041661,0,0.09761,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214439,12.177301,12.062541,17.071551,0,0,0,0,0,0,8.137148,0,0,10.900477,7.678064,28.262633
KAF2214440,16.910165,19.677929,17.692426,0,0,0,38.625907,61.659124,61.747605,10.941033,22.871828,58.106518,24.427575,24.949082,26.600926
KAF2214441,219.73174,239.285082,242.908677,214.400878,0,0,356.216694,0,284.725069,134.534185,105.46454,178.62374,304.123304,325.293971,636.662905
KAF2214442,479.172081,429.753074,229.319497,1182.901397,0,280.074388,245.666685,196.080738,98.181058,284.145478,272.75312,61.594393,219.450404,187.862512,167.171848
KAF2214443,11.905663,13.515633,17.491931,0,0,97.661209,128.495,68.372843,34.235479,20.220569,50.724428,21.477804,17.606782,17.489778,18.962584
KAF2214444,138.81832,137.827185,155.604739,113.589869,162.615508,0,0,150.63156,0,35.638195,27.937626,23.658773,40.281232,41.333859,35.587209
KAF2214445,13.294103,13.276805,19.057974,0,117.394143,97.077577,34.06056,0,0,3.215957,20.168518,8.53978,21.540385,16.184094,5.584966
KAF2214446,8.605703,10.686278,17.671417,0,0,0,0,0,114.65439,176.068229,84.937884,35.964511,95.251147,43.66362,89.378205
KAF2214447,1.591319,2.967768,9.631562,0,0,0,0,0,0,18.017971,0,0,48.27354,28.335712,12.516309
KAF2214448,1.395812,1.653212,3.321386,0,0,0,0,0,0,8.889924,0,0,8.931668,0,3.087724
KAF2214449,17.513871,16.51646,17.673585,143.332063,0,0,0,190.072693,95.172725,44.969644,35.252771,29.85355,37.650672,39.780498,7.809619
KAF2214450,40.500061,36.187624,31.696699,0,255.780643,0,0,0,118.635446,70.069888,0,74.426558,56.31913,44.077774,43.807081
KAF2214451,149.536688,160.622818,352.728324,0,0,95.930991,168.291351,0,134.515781,127.118915,149.4773,42.194584,87.804628,123.695422,104.861043
KAF2214452,5.378616,4.787511,7.541932,0,0,0,0,0,35.151243,16.609159,0,22.052314,6.952979,11.101069,8.65325
KAF2214453,64.187728,59.009741,46.666326,0,170.916067,226.138949,99.178662,0,79.273801,42.139478,0,74.599242,29.792951,23.562689,45.53497
KAF2214454,7.538212,5.824437,5.584848,0,0,200.547092,0,0,0,16.609159,0,66.156941,11.124766,6.530041,17.306501
KAF2214455,6.117184,5.838298,5.708556,0,0,0,0,0,0,0,33.130222,0,10.615124,6.646282,3.669703
KAF2214456,36.514901,32.256557,24.835822,61.550491,0,58.292995,25.565791,0,0,4.827782,7.569225,32.049714,14.551354,17.462391,7.545717
KAF2214457,71.171281,73.758215,40.52367,163.873283,0,155.200457,0,0,0,0,0,0,6.45697,2.021401,8.928832
KAF2214458,13.109441,10.503437,13.374703,0,0,0,0,0,0,41.183934,32.285063,27.340368,44.82543,42.098772,42.913059
KAF2214459,15.27139,14.460436,21.900544,0,105.688415,0,0,0,49.020098,28.952838,0,46.129517,17.453274,15.025651,6.033687
KAF2214460,55.380873,51.817457,54.247677,0,0,0,0,0,129.912579,199.499362,48.120703,61.125995,82.230213,63.954671,63.961669
KAF2214461,7.373275,7.133629,8.885324,0,0,0,0,0,0,28.740772,12.874613,10.902772,12.375312,12.268239,10.695523
KAF2214462,2.092717,1.638123,1.611014,0,0,29.428106,0,0,0,8.530247,0,6.471875,2.448658,0.383285,0.846514
KAF2214463,308.795751,283.467858,216.509499,286.664127,205.194499,542.985443,476.278588,475.181733,523.449988,219.227015,317.274938,223.901624,259.789637,265.203319,222.574137
KAF2214464,1.850756,1.235899,3.234073,0,0,0,0,0,0,0,0,16.693807,6.316164,0.98866,0
KAF2214465,19.267867,23.038368,38.828545,0,0,0,0,197.594875,0,58.436664,109.943729,124.140051,46.96885,60.65374,66.979166
KAF2214466,5.272648,6.290613,19.517708,0,0,0,0,0,0,6.247718,0,16.59044,8.369406,6.386501,2.17001
KAF2214467,0.676009,0.904287,1.58384,0,0,0,0,0,0,0,0,0,0,0,5.629826
KAF2214468,0.101036,0.109411,0.355081,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214469,47.579405,41.762847,12.360742,0,0,0,0,0,74.763694,0,0,35.177542,8.873036,6.94442,7.668636
KAF2214470,44.021035,47.255317,85.470101,0,0,125.60037,0,175.866229,264.1779,140.428725,65.235798,110.488911,113.21887,117.783082,140.905249
KAF2214471,0.324641,0.703099,1.673342,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214472,0.097312,0,0.655489,0,0,0,0,0,167.896847,0,0,105.330952,9.963089,9.357051,0
KAF2214473,35.478541,31.779226,39.577371,0,0,0,0,0,82.330141,68.07754,30.495771,25.825119,47.226644,30.588913,30.401058
KAF2214474,2.726221,3.129136,5.218678,0,0,0,0,0,0,0,0,0,0,3.307747,2.435136
KAF2214475,1.116116,1.174096,1.456917,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214476,94.009736,91.317623,103.070168,40.773543,233.485975,231.693868,270.973079,216.279229,0,6.396237,70.198267,101.908948,27.847177,41.241708,28.880738
KAF2214477,269.740288,297.750486,104.640973,0,142.761289,0,0,0,0,0,0,0,13.097472,7.380464,5.433436
KAF2214478,25.403589,27.093028,37.799568,0,0,0,0,0,63.155283,55.952295,0,9.905198,26.23368,41.063213,38.86765
KAF2214479,5.940926,5.864419,9.468816,0,0,0,0,0,139.457177,32.947147,103.312202,131.233768,27.58488,47.927832,40.052188
KAF2214480,0.65017,0.616053,0.571238,0,0,0,0,0,0,16.563716,0,0,8.320747,0,0
KAF2214481,46.155468,26.721617,17.089878,322.609472,230.924216,229.151772,0,0,0,234.064178,119.019543,134.387767,88.980695,37.804636,61.52217
KAF2214482,153.24112,116.129797,37.415924,161.304736,230.924216,0,0,0,0,18.978177,0,0,42.371759,29.845765,28.563864
KAF2214483,7.315175,7.189975,8.45641,0,0,0,0,133.013834,0,0,0,62.674996,25.030725,11.135438,16.395633
KAF2214484,25.389329,24.197098,14.438532,0,0,145.471473,0,0,101.99107,0,151.11337,31.992312,32.278427,19.894207,4.184557
KAF2214485,59.507617,61.180784,73.455833,0,73.176979,48.410209,169.851669,67.784202,33.940737,56.130157,88.003523,53.23224,51.022894,46.027704,64.753248
KAF2214486,43.582695,39.099644,33.07431,206.651449,0,97.857316,0,0,274.433802,16.208938,101.652568,21.520933,32.570099,52.25606,56.298256
KAF2214487,10.430633,7.939383,7.083542,0,0,0,0,0,521.633715,30.809355,0,40.9062,25.795022,33.916333,42.803865
KAF2214488,3.486118,3.932369,5.70039,0,0,0,104.513455,0,0,19.736066,0,0,62.791011,159.067956,121.674434
KAF2214489,6.165112,5.927589,12.321521,0,0,0,0,0,0,30.46057,0,0,14.026651,8.383094,5.289912
KAF2214490,17.267551,13.207418,17.301386,0,0,0,0,0,0,18.859933,0,20.032569,21.474958,23.727848,31.442839
KAF2214491,27.687648,28.09629,30.287061,0,0,0,0,0,0,56.055911,0,0,31.288406,20.569628,12.979876
KAF2214492,293.575644,345.212527,371.297185,0,0,0,0,0,0,62.412766,0,0,174.182877,153.772357,252.906857
KAF2214493,147.556016,172.533617,245.041959,0,0,0,119.291172,190.426317,286.049372,259.056525,459.138647,299.090913,265.931075,294.037704,369.69101
KAF2214494,24.832999,28.30067,62.384868,0,0,0,0,363.602648,60.687404,121.869333,89.916481,95.181389,120.040775,80.608305,105.821722
KAF2214495,24.803266,23.09245,70.452436,308.121023,735.177895,291.814033,85.321364,0,0,44.307666,0,21.392065,16.187534,11.402155,26.581542
KAF2214496,3.532945,3.498577,9.611627,0,0,0,0,0,0,0,29.708321,0,6.345818,1.489953,3.290673
KAF2214497,61.381085,52.692901,47.1175,110.184605,157.740525,0,0,0,0,38.891039,0,57.373792,24.601933,24.46458,13.507965
KAF2214498,34.559165,39.461619,56.718824,444.546097,0,0,184.647962,0,73.794834,61.019825,27.334222,34.721677,23.354801,35.643021,34.818587
KAF2214499,34.263404,34.242053,61.193962,0,216.02588,71.455929,250.709696,0,0,11.835852,55.670431,0,35.674288,54.90979,20.554642
KAF2214500,7.467955,6.155743,7.138031,0,0,0,0,0,0,0,0,20.107738,10.143783,10.717598,0
KAF2214501,0,0.080317,0.304102,0,0,0,0,0,0,0,0,0,0,2.377228,0
KAF2214502,0,0.103597,0.448282,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214503,9.333422,9.228174,33.704524,0,0,0,0,0,0,99.24653,51.867806,65.885806,33.23752,62.43147,60.324504
KAF2214504,0.662865,0.388813,0.72799,0,0,0,0,0,0,0,0,0,2.827739,0.885244,1.955128
KAF2214505,2.064165,2.130481,1.92692,0,0,0,0,0,0,0,0,0,2.201399,10.337458,4.56621
KAF2214506,5.991921,7.823107,9.657786,0,0,0,0,0,146.639521,17.321998,0,0,23.204449,21.792959,33.090327
KAF2214507,12.457941,12.593781,33.237267,0,0,0,0,0,124.243667,44.02937,46.02089,272.807166,39.320993,32.313015,35.682858
KAF2214508,98.823505,114.213315,125.60969,0,0,225.416699,0,0,0,106.67909,83.628269,198.295958,41.085674,25.584526,25.936879
KAF2214509,29.663372,28.413987,24.696843,0,0,0,0,0,71.181267,16.816773,0,0,16.895739,19.834998,17.522832
KAF2214510,0.939562,0.782647,1.142997,0,0,0,156.007311,0,124.697111,552.375762,242.49146,840.965782,194.855969,122.774295,117.671574
KAF2214511,23.197901,18.381016,27.341207,0,0,0,203.552396,0,162.70004,67.267093,120.530902,76.553031,90.110609,99.741705,136.844976
KAF2214512,1.285915,0.13925,1.506403,0,0,0,0,0,0,0,0,69.593665,0,8.243116,0
KAF2214513,0,0,0.03152,0,0,0,0,0,0,0,0,0,0,0,0
KAF2214514,0.350497,0.316291,0.444811,0,0,0,0,0,0,0,0,0,0,0,4.135182
KAF2214515,11.112,9.726059,16.335445,0,0,0,0,0,0,19.736066,61.886282,26.203972,16.52395,20.174473,3.427449
KAF2214516,5.731126,7.730001,16.754545,0,0,0,0,0,88.286843,62.57404,0,83.080809,24.448615,23.781497,12.678018
KAF2214517,0.786751,1.059758,1.123963,0,0,0,0,0,0,0,0,0,2.619494,6.150387,2.716718
KAF2214518,31.135894,36.613212,58.381312,0,0,115.480909,0,161.696912,242.893424,100.422437,29.989916,25.39674,76.871609,86.484352,66.437279
KAF2214519,34.858063,34.863018,35.917131,0,0,0,0,133.013834,33.301178,45.238103,0,20.891665,42.15701,27.219959,22.543995
KAF2214520,10.632191,12.031848,14.491746,0,0,0,0,0,43.469476,25.674463,0,13.6354,22.355685,15.343103,28.53591
KAF2214521,23.372948,19.981798,45.733172,0,0,178.074093,0,0,0,22.121943,115.612772,39.16233,22.22582,39.428401,46.101483
KAF2214522,10.647746,10.597943,17.886457,0,0,0,0,0,0,5.849312,73.366636,0,11.753558,21.157331,18.284695
KAF2214523,331.966233,362.674275,404.381708,392.795502,562.326909,0,1631.526842,2343.988061,1564.901145,539.16372,1352.522341,531.780599,877.030732,1133.774554,1262.714019
KAF2214524,148.936665,143.136561,112.507829,179.08194,128.187051,127.203159,111.575995,0,29.727675,45.651101,33.034137,93.249052,44.101407,37.000786,40.859504
KAF2214525,60.167581,55.934061,37.386803,112.595647,161.192177,106.636638,0,149.313122,0,44.157829,27.693096,46.903389,26.619108,36.110981,41.410632
KAF2214526,109.722912,111.461624,111.811858,299.164016,0,849.9932,248.523275,396.721494,198.645397,0,73.579911,0,47.1509,22.141393,73.351391
KAF2214527,78.31086,70.702897,71.811787,76.800315,219.895,72.735737,127.60001,0,101.99107,42.167431,56.667514,47.988467,31.269726,31.735997,13.59981
KAF2214528,111.158831,118.046003,152.979449,242.717975,0,0,0,0,1128.155936,304.605703,417.878365,202.215555,427.17529,329.335819,588.502668
KAF2214529,1.065106,0.897081,1.617432,0,0,0,0,135.92848,136.123539,0,0,21.349451,5.385096,5.057529,5.584966
KAF2214530,26.6633,26.858939,28.364094,0,0,0,0,0,0,72.215169,37.74079,95.88153,30.230945,38.802462,39.713775
KAF2214531,0.650101,0.703987,1.991799,0,0,0,0,0,0,0,0,0,1.70664,3.205656,5.309949
KAF2214532,0.45007,0.081229,2.372584,0,0,0,0,0,0,0,0,0,0,2.404242,0
KAF2214533,13.846689,15.524938,35.824922,0,0,0,0,0,177.953168,26.276208,32.957669,27.909959,12.31981,31.405414,29.20472
KAF2214534,12.818962,16.370592,38.940508,0,0,0,0,0,152.531287,27.026957,56.498861,0,33.188059,72.256065,34.419849
KAF2214535,2.040599,2.511068,5.97622,120.506348,0,0,0,0,0,18.904101,0,12.549677,0,3.716159,3.282966
KAF2214536,61.226337,52.844229,39.470091,0,229.128538,227.369876,66.47901,0,0,69.045538,39.36468,33.33569,31.531706,49.356139,59.953703
KAF2214537,109.54707,128.179734,135.500915,0,0,0,388.60003,0,0,73.382283,0,0,110.590292,248.117796,172.042353
KAF2214538,3.611384,2.900812,3.114842,0,0,0,0,0,0,8.088228,0,21.477804,8.126207,7.631903,2.809272
KAF2214539,30.532517,23.524421,17.612315,344.188701,0,162.986433,0,228.214371,0,40.49524,0,0,18.082396,8.491237,7.032575
KAF2214540,20.568951,15.105945,10.381694,142.144229,0,0,0,0,94.384001,44.596968,0,59.212289,7.46773,33.31403,27.107144
KAF2214541,48.011798,52.107094,96.591294,185.094283,0,350.596716,0,0,0,43.554233,22.762131,115.655659,48.620832,31.964314,12.606354
KAF2214542,95.906805,88.053436,74.417603,373.95502,214.141933,283.331067,372.784912,595.08224,99.322699,193.588435,183.949778,124.621214,176.815874,179.898821,177.265861
KAF2214543,48.913332,51.994322,85.135127,0,107.854795,0,0,99.906438,0,23.637046,55.588923,47.075071,65.307103,79.456157,41.049095
KAF2214544,2.245711,1.731774,4.344755,0,0,0,0,0,0,0,0,0,9.289753,3.271752,0
KAF2214545,1.774026,1.474311,5.413007,0,0,0,0,0,0,16.816773,0,0,0,9.256332,2.920472
KAF2214546,0.372472,0.63863,1.090843,0,0,0,0,0,0,0,0,0,4.237176,0,0
KAF2214547,0.634089,0.739466,0.857091,0,0,0,0,0,0,0,0,0,0,3.126699,3.452775
KAF2214548,15.854256,15.796185,22.680774,0,0,0,0,203.083622,0,12.011981,0,0,8.04559,25.502141,29.20472
KAF2214549,46.090368,55.888589,43.523038,0,0,431.264986,0,0,0,0,55.998871,0,17.942378,81.446364,105.447132
KAF2214550,0.495077,0.814892,1.32232,0,0,0,0,0,0,0,25.31149,0,2.703318,3.80832,2.803653
KAF2214551,91.714026,93.713113,94.701978,136.488623,0,258.530204,113.384624,0,90.628669,53.528191,33.569615,28.428181,93.217871,127.112349,78.085831
KAF2214552,18.845937,18.120618,33.985949,0,0,0,0,0,0,40.360256,105.46454,35.724748,38.297009,30.678131,25.700154
KAF2214553,19.852594,25.090086,40.249571,0,0,0,0,0,85.417521,10.090064,0,0,37.170626,42.843596,17.522832
KAF2214554,14.675226,13.05681,15.640114,80.025211,0,0,0,0,0,25.107469,59.047021,66.67138,25.225365,20.729578,32.70202
KAF2214555,4.585551,4.438312,5.03904,0,0,0,0,0,0,16.541088,0,0,2.769793,3.251639,0
KAF2213780,39.095124,42.681509,29.26017,165.987777,0,157.203043,0,0,0,71.606905,40.824983,34.572337,67.582956,47.092125,54.264255
KAF2213781,5.770209,4.288904,5.199686,0,0,0,0,0,0,111.338636,0,36.956636,55.930723,71.132407,62.840502
KAF2213782,19.607982,17.958464,26.226989,0,0,0,210.571445,336.138408,0,49.704748,93.515355,0,6.658419,37.520391,13.811099
KAF2213783,81.438529,79.7513,57.218024,215.83981,123.5987,0,71.721482,0,0,20.315565,10.617236,89.911278,72.572302,39.403755,56.449392
KAF2213784,7.660667,8.507266,11.812971,0,0,0,0,0,0,0,0,0,13.338741,8.769157,22.134104
KAF2213785,16.391414,20.583404,53.098351,133.306246,0,63.125574,55.370471,176.777453,132.773348,52.280124,32.786904,69.41337,56.902748,58.785591,51.75137
KAF2213786,27.855203,24.494816,19.798805,0,211.680532,0,122.833343,0,0,28.994437,36.367083,0,21.362429,26.446664,16.112949
KAF2213787,23.632928,18.51107,12.912428,0,0,0,0,0,0,19.037856,0,0,19.127252,29.93962,0
KAF2213788,0.075012,0.081229,0.175747,0,0,0,0,0,0,0,0,0,0,0,0
KAF2213789,3.888277,2.545925,2.966031,0,0,0,0,0,0,18.42934,0,0,0,0,0
KAF2213790,1.320206,1.491793,1.546573,0,0,0,0,0,0,0,0,0,3.917853,1.839768,0
KAF2213791,11.700556,11.809587,17.12122,0,0,0,60.205638,96.107179,96.245094,25.580444,17.824993,30.189928,21.89307,12.515605,24.680045
KAF2213792,16.771434,14.246148,11.110566,144.539918,206.923666,136.890291,120.073043,0,287.924228,96.365779,35.549845,45.157687,165.160596,215.733464,204.761186
KAF2213793,12.384318,9.570016,10.664431,0,0,0,255.200019,0,50.995535,24.095675,0,31.992312,26.226222,34.104355,25.107342
KAF2213794,61.147696,66.870883,64.902954,392.795502,0,0,0,0,0,46.214033,0,163.6248,128.975108,169.581664,310.328022
KAF2213795,348.857717,319.388993,176.921764,0,494.394799,490.600102,191.257285,152.653461,535.053822,365.680169,792.753587,407.597796,317.503822,266.241587,275.974808
KAF2213796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAF2213797,1.543098,2.645752,1.581723,0,0,0,0,0,0,13.103979,0,0,4.388504,12.364674,9.10277
KAF2213798,12.6455,12.067797,32.811615,0,0,63.703194,0,0,0,21.103402,16.543457,0,22.969371,18.668234,20.156984
KAF2213799,341.255808,267.115928,22.638985,225.685135,323.091338,213.74098,0,0,0,26.5528,55.507652,0,26.677483,27.838594,33.815992
KAF2213800,2840.930004,2623.379391,465.241581,2368.009699,2382.195835,1212.262275,1914.000145,1357.932277,1104.903255,386.534787,425.006354,266.602597,543.017286,562.090297,530.043881
KAF2213801,19.629375,13.590934,9.716958,0,0,213.74098,0,0,149.8553,61.956533,0,23.503124,32.605812,16.703156,43.038535
KAF2213802,26.640923,22.213828,11.70333,0,0,0,0,0,114.911463,108.592616,85.128328,0,31.821571,14.942958,14.14399
KAF2213803,14.827966,17.454432,14.632232,0,0,0,0,0,42.008617,0,0,0,13.295008,14.827474,13.788458
KAF2213804,20.269908,19.369242,44.900517,0,182.791129,120.925418,0,0,254.344975,30.044855,94.211499,53.18821,23.47795,16.537368,22.610106
KAF2213805,3.954927,4.714097,8.666144,0,0,0,0,0,0,0,0,0,3.884078,14.591263,14.098831
KAF2213806,2.297596,2.310321,2.371128,0,0,0,0,0,0,0,0,0,0,7.01348,0
KAF2213807,21.32263,15.393342,11.541878,0,0,0,0,0,0,0,0,26.528278,20.074145,12.568712,13.879471
KAF2213808,16.965802,11.788215,9.7,0,0,0,0,0,0,11.801244,0,31.337498,11.856659,20.414969,36.890173
KAF2213809,6.875334,6.439105,22.949822,137.952308,0,0,114.600545,365.877195,0,373.305314,169.648053,215.497809,282.652579,341.18324,71.406716
KAF2213810,12.919047,11.716211,10.564368,59.62481,0,0,0,79.068478,79.181943,7.015108,14.664826,24.8376,13.312981,18.01928,17.86801
KAF2213811,26.533041,28.592691,33.015716,0,0,0,111.317717,0,0,52.552416,0,55.819919,22.879647,25.620206,10.95177
KAF2213812,1095.239447,1146.671513,1141.371133,167.337271,1078.02183,554.683909,173.764241,1220.483034,1222.234445,1046.741589,1317.020593,1097.882498,1045.063277,855.581841,903.77925
